date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,22,22,23
09-28-2020,23,23,25
09-29-2020,25,25,25
09-30-2020,22,22,22
10-01-2020,22,22,22
10-02-2020,21,21,21
10-03-2020,21,21,21
10-04-2020,21,21,24
10-05-2020,22,22,24
10-06-2020,22,22,25
10-07-2020,24,22,26
10-08-2020,24,23,27
10-09-2020,23,22,28
10-10-2020,24,20,30
10-11-2020,24,20,30
10-12-2020,25,20,30
10-13-2020,27,20,30
10-14-2020,27,20,31
10-15-2020,27,20,31
10-16-2020,27,19,32
10-17-2020,27,19,33
10-18-2020,27,18,34
10-19-2020,25,18,34
10-20-2020,25,18,35
10-21-2020,26,17,36
10-22-2020,27,17,36
10-23-2020,26,17,37
10-24-2020,25,15,37
10-25-2020,26,15,39
10-26-2020,26,15,40
10-27-2020,26,14,41
10-28-2020,26,14,42
10-29-2020,26,14,42
10-30-2020,26,13,44
10-31-2020,27,13,45
11-01-2020,27,13,45
11-02-2020,26,12,47
11-03-2020,27,12,47
11-04-2020,27,12,49
11-05-2020,27,12,51
11-06-2020,27,12,52
11-07-2020,27,12,54
11-08-2020,27,12,55
11-09-2020,28,12,55
11-10-2020,28,12,57
11-11-2020,29,12,59
11-12-2020,29,12,60
11-13-2020,29,12,62
11-14-2020,29,12,63
11-15-2020,28,11,64
11-16-2020,26,11,64
11-17-2020,26,11,65
11-18-2020,26,11,66
11-19-2020,26,11,68
11-20-2020,26,10,69
11-21-2020,27,10,70
11-22-2020,27,10,71
11-23-2020,27,10,72
11-24-2020,26,10,72
11-25-2020,26,9,72
11-26-2020,26,9,75
11-27-2020,26,9,76
11-28-2020,26,9,76
