date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-30-2020,21,21,22
08-31-2020,21,20,21
09-01-2020,20,20,21
09-02-2020,19,19,20
09-03-2020,20,20,20
09-04-2020,20,20,22
09-05-2020,22,22,24
09-06-2020,23,23,24
09-07-2020,23,23,25
09-08-2020,25,23,30
09-09-2020,26,23,31
09-10-2020,27,24,34
09-11-2020,28,25,34
09-12-2020,31,25,36
09-13-2020,32,25,38
09-14-2020,33,28,39
09-15-2020,34,29,42
09-16-2020,37,31,44
09-17-2020,40,32,46
09-18-2020,40,33,48
09-19-2020,42,33,51
09-20-2020,43,35,53
09-21-2020,44,35,55
09-22-2020,46,36,59
09-23-2020,47,37,61
09-24-2020,49,38,66
09-25-2020,50,38,70
09-26-2020,52,39,73
09-27-2020,54,40,76
09-28-2020,55,40,81
09-29-2020,56,41,84
09-30-2020,58,42,89
10-01-2020,60,43,92
10-02-2020,61,43,96
10-03-2020,61,43,100
10-04-2020,63,44,104
10-05-2020,65,45,108
10-06-2020,65,46,112
10-07-2020,67,46,116
10-08-2020,67,46,121
10-09-2020,68,45,124
10-10-2020,69,45,127
10-11-2020,68,45,132
10-12-2020,67,45,135
10-13-2020,68,45,138
10-14-2020,69,44,140
10-15-2020,69,43,143
10-16-2020,68,42,146
10-17-2020,68,42,148
10-18-2020,69,41,150
10-19-2020,69,41,151
10-20-2020,67,40,152
10-21-2020,66,38,153
10-22-2020,65,37,154
10-23-2020,63,35,154
10-24-2020,63,34,152
