date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,2,2,2
09-21-2020,2,2,2
09-22-2020,2,2,2
09-23-2020,2,2,2
09-24-2020,2,2,2
09-25-2020,4,3,4
09-26-2020,4,4,4
09-27-2020,4,4,6
09-28-2020,6,6,6
09-29-2020,6,6,6
09-30-2020,8,8,8
10-01-2020,11,11,11
10-02-2020,12,12,14
10-03-2020,14,13,14
10-04-2020,14,14,14
10-05-2020,14,14,16
10-06-2020,14,14,17
10-07-2020,14,14,19
10-08-2020,14,13,19
10-09-2020,14,13,19
10-10-2020,14,11,20
10-11-2020,14,11,22
10-12-2020,14,11,25
10-13-2020,17,13,25
10-14-2020,18,13,28
10-15-2020,18,13,30
10-16-2020,18,13,32
10-17-2020,20,13,34
10-18-2020,20,13,38
10-19-2020,20,13,40
10-20-2020,21,13,43
10-21-2020,24,13,46
10-22-2020,24,17,49
10-23-2020,24,17,52
10-24-2020,25,17,56
10-25-2020,27,17,59
10-26-2020,27,17,63
10-27-2020,29,17,68
10-28-2020,31,17,72
10-29-2020,31,17,75
10-30-2020,32,17,80
10-31-2020,32,18,86
11-01-2020,34,18,89
11-02-2020,36,18,94
11-03-2020,36,18,101
11-04-2020,39,18,106
11-05-2020,39,18,111
11-06-2020,41,22,116
11-07-2020,43,22,123
11-08-2020,44,22,127
11-09-2020,46,22,133
11-10-2020,46,22,138
11-11-2020,48,23,145
11-12-2020,50,23,151
11-13-2020,50,25,154
11-14-2020,50,25,155
11-15-2020,50,25,159
11-16-2020,50,25,160
11-17-2020,50,25,162
11-18-2020,52,25,163
11-19-2020,52,24,164
11-20-2020,52,24,168
11-21-2020,52,22,169
