date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,24,24,25
09-28-2020,27,27,28
09-29-2020,30,30,30
09-30-2020,32,31,33
10-01-2020,29,28,29
10-02-2020,26,26,27
10-03-2020,27,27,27
10-04-2020,27,27,29
10-05-2020,28,27,29
10-06-2020,28,27,30
10-07-2020,29,25,32
10-08-2020,29,24,34
10-09-2020,29,25,34
10-10-2020,28,25,35
10-11-2020,28,24,35
10-12-2020,28,24,36
10-13-2020,27,24,37
10-14-2020,27,24,38
10-15-2020,27,24,38
10-16-2020,27,23,39
10-17-2020,27,21,39
10-18-2020,27,19,39
10-19-2020,27,19,39
10-20-2020,27,19,40
10-21-2020,27,18,41
10-22-2020,27,18,42
10-23-2020,27,17,43
10-24-2020,27,17,43
10-25-2020,27,17,44
10-26-2020,28,17,44
10-27-2020,28,16,44
10-28-2020,28,16,45
10-29-2020,28,16,45
10-30-2020,28,16,45
10-31-2020,27,16,46
11-01-2020,27,16,46
11-02-2020,27,14,48
11-03-2020,27,14,52
11-04-2020,27,12,52
11-05-2020,27,12,54
11-06-2020,27,11,55
11-07-2020,27,11,57
11-08-2020,27,11,57
11-09-2020,27,11,58
11-10-2020,26,11,58
11-11-2020,27,11,61
11-12-2020,25,11,61
11-13-2020,25,11,61
11-14-2020,25,11,61
11-15-2020,25,11,61
11-16-2020,25,10,62
11-17-2020,25,10,63
11-18-2020,25,10,63
11-19-2020,24,9,63
11-20-2020,23,9,64
11-21-2020,23,9,64
11-22-2020,23,9,64
11-23-2020,22,8,63
11-24-2020,20,7,63
11-25-2020,20,7,63
11-26-2020,20,6,63
11-27-2020,20,6,63
11-28-2020,20,6,63
