date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-30-2020,5,3,5
08-31-2020,5,5,5
09-01-2020,4,3,7
09-02-2020,4,4,7
09-03-2020,4,4,7
09-04-2020,7,5,7
09-05-2020,7,5,8
09-06-2020,7,7,8
09-07-2020,7,7,8
09-08-2020,7,7,8
09-09-2020,7,7,11
09-10-2020,7,7,14
09-11-2020,9,8,14
09-12-2020,9,8,15
09-13-2020,9,8,16
09-14-2020,9,8,19
09-15-2020,9,8,20
09-16-2020,9,9,21
09-17-2020,12,10,23
09-18-2020,12,10,28
09-19-2020,12,10,31
09-20-2020,12,10,35
09-21-2020,15,10,39
09-22-2020,15,10,48
09-23-2020,15,10,54
09-24-2020,15,10,63
09-25-2020,15,10,70
09-26-2020,15,10,83
09-27-2020,16,13,90
09-28-2020,18,13,99
09-29-2020,18,13,107
09-30-2020,19,13,112
10-01-2020,19,13,118
10-02-2020,21,13,126
10-03-2020,26,13,138
10-04-2020,26,13,149
10-05-2020,26,13,146
10-06-2020,26,13,136
10-07-2020,28,15,126
10-08-2020,28,15,119
10-09-2020,28,15,114
10-10-2020,30,15,112
10-11-2020,30,15,111
10-12-2020,30,17,108
10-13-2020,32,17,108
10-14-2020,36,19,111
10-15-2020,36,19,117
10-16-2020,39,19,120
10-17-2020,39,19,123
10-18-2020,41,19,121
10-19-2020,41,19,125
10-20-2020,43,22,135
10-21-2020,43,22,142
10-22-2020,45,22,143
10-23-2020,48,24,144
10-24-2020,52,26,151
