region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.45,242,234,256,80.36,80.57,242 [234 - 256],80.45% [80.36% - 80.57%],38,30,48,03-03-2021,projected
2,AL- DOTHAN,80.15,8,7,11,80.08,80.38,8 [7 - 11],80.15% [80.08% - 80.38%],2,1,5,03-03-2021,projected
5,AL- HUNTSVILLE,80.53,68,65,71,80.48,80.59,68 [65 - 71],80.53% [80.48% - 80.59%],10,9,11,03-03-2021,projected
6,AL- MOBILE,80.53,92,89,97,80.42,80.63,92 [89 - 97],80.53% [80.42% - 80.63%],15,12,18,03-03-2021,projected
7,AL- MONTGOMERY,80.39,34,33,36,80.32,80.45,34 [33 - 36],80.39% [80.32% - 80.45%],6,5,7,03-03-2021,projected
9,AL- TUSCALOOSA,80.5,30,29,32,80.4,80.6,30 [29 - 32],80.5% [80.4% - 80.6%],5,4,6,03-03-2021,projected
11,AZ- MESA,80.81,98,95,101,80.71,80.96,98 [95 - 101],80.81% [80.71% - 80.96%],16,14,19,03-03-2021,projected
12,AZ- PHOENIX,80.53,239,232,248,80.45,80.61,239 [232 - 248],80.53% [80.45% - 80.61%],40,34,46,03-03-2021,projected
14,AZ- SUN CITY,80.37,15,14,16,80.25,80.37,15 [14 - 16],80.37% [80.25% - 80.37%],3,2,3,03-03-2021,projected
15,AZ- TUCSON,80.48,72,69,74,80.36,80.52,72 [69 - 74],80.48% [80.36% - 80.52%],12,9,13,03-03-2021,projected
16,AR- FORT SMITH,80.23,20,19,21,80.23,80.23,20 [19 - 21],80.23% [80.23% - 80.23%],3,3,3,03-03-2021,projected
18,AR- JONESBORO,80.11,7,6,8,80.11,80.22,7 [6 - 8],80.11% [80.11% - 80.22%],1,1,2,03-03-2021,projected
19,AR- LITTLE ROCK,80.29,115,110,127,80.23,80.45,115 [110 - 127],80.29% [80.23% - 80.45%],17,13,26,03-03-2021,projected
21,AR- SPRINGDALE,80.76,51,49,53,80.57,80.85,51 [49 - 53],80.76% [80.57% - 80.85%],8,6,9,03-03-2021,projected
22,AR- TEXARKANA,80.31,16,15,19,80.2,80.51,16 [15 - 19],80.31% [80.2% - 80.51%],3,2,5,03-03-2021,projected
23,CA- ORANGE CO.,80.18,82,80,85,80.16,80.21,82 [80 - 85],80.18% [80.16% - 80.21%],14,12,16,03-03-2021,projected
25,CA- BAKERSFIELD,80.28,59,57,61,80.25,80.33,59 [57 - 61],80.28% [80.25% - 80.33%],10,9,12,03-03-2021,projected
31,CA- CHICO,80.16,7,7,7,80.16,80.16,7 [7 - 7],80.16% [80.16% - 80.16%],1,1,1,03-03-2021,projected
33,CA- CONTRA COSTA CO.,80.35,45,43,47,80.3,80.4,45 [43 - 47],80.35% [80.3% - 80.4%],7,6,8,03-03-2021,projected
43,CA- FRESNO,80.48,65,63,67,80.39,80.53,65 [63 - 67],80.48% [80.39% - 80.53%],11,9,12,03-03-2021,projected
56,CA- LOS ANGELES,80.29,416,406,428,80.25,80.33,416 [406 - 428],80.29% [80.25% - 80.33%],71,62,82,03-03-2021,projected
58,CA- MODESTO,80.64,67,65,70,80.52,80.76,67 [65 - 70],80.64% [80.52% - 80.76%],11,9,13,03-03-2021,projected
62,CA- NAPA,80.17,7,7,7,80.17,80.17,7 [7 - 7],80.17% [80.17% - 80.17%],1,1,1,03-03-2021,projected
65,CA- ALAMEDA CO.,80.15,29,28,30,80.15,80.18,29 [28 - 30],80.15% [80.15% - 80.18%],5,5,6,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,7,7,7,80.09,80.09,7 [7 - 7],80.09% [80.09% - 80.09%],1,1,1,03-03-2021,projected
