date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
01-03-2021,88,86,89
01-04-2021,87,85,88
01-05-2021,85,83,86
01-06-2021,85,82,86
01-07-2021,85,85,88
01-08-2021,92,91,94
01-09-2021,93,91,95
01-10-2021,91,88,92
01-11-2021,92,91,94
01-12-2021,92,90,94
01-13-2021,97,95,99
01-14-2021,122,118,124
01-15-2021,127,124,129
01-16-2021,128,124,131
01-17-2021,130,125,138
01-18-2021,132,125,142
01-19-2021,134,126,147
01-20-2021,138,126,153
01-21-2021,139,126,158
01-22-2021,141,126,163
01-23-2021,143,125,168
01-24-2021,144,123,172
01-25-2021,145,123,175
01-26-2021,147,121,180
01-27-2021,147,119,185
01-28-2021,147,116,188
01-29-2021,148,113,191
01-30-2021,147,110,193
01-31-2021,148,109,198
02-01-2021,150,110,202
02-02-2021,150,109,208
02-03-2021,151,108,212
02-04-2021,152,107,216
02-05-2021,152,106,220
02-06-2021,153,104,226
02-07-2021,154,103,229
02-08-2021,154,102,233
02-09-2021,154,100,237
02-10-2021,154,98,240
02-11-2021,154,97,243
02-12-2021,154,95,246
02-13-2021,153,92,248
02-14-2021,151,90,251
02-15-2021,150,88,251
02-16-2021,149,85,252
02-17-2021,147,84,253
02-18-2021,145,81,253
02-19-2021,143,79,253
02-20-2021,141,77,253
02-21-2021,139,74,253
02-22-2021,136,72,252
02-23-2021,135,69,249
02-24-2021,132,68,248
02-25-2021,130,64,245
02-26-2021,126,62,243
02-27-2021,124,61,240
02-28-2021,121,59,238
03-01-2021,119,57,233
03-02-2021,116,54,230
03-03-2021,113,51,226
03-04-2021,110,49,224
03-05-2021,108,47,219
03-06-2021,105,46,215
