date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
03-07-2021,23,23,24
03-08-2021,23,22,23
03-09-2021,22,21,23
03-10-2021,21,20,22
03-11-2021,20,20,21
03-12-2021,20,18,20
03-13-2021,19,17,20
03-14-2021,18,17,20
03-15-2021,18,17,19
03-16-2021,17,16,19
03-17-2021,17,15,19
03-18-2021,16,15,18
03-19-2021,16,13,18
03-20-2021,15,12,17
03-21-2021,15,11,17
03-22-2021,15,10,16
03-23-2021,15,9,16
03-24-2021,13,9,16
03-25-2021,13,9,16
03-26-2021,11,8,15
03-27-2021,9,7,15
03-28-2021,9,7,15
03-29-2021,9,7,15
03-30-2021,9,7,15
03-31-2021,9,7,14
04-01-2021,8,5,12
04-02-2021,8,5,12
04-03-2021,8,5,12
04-04-2021,8,5,12
04-05-2021,7,5,11
04-06-2021,7,5,11
04-07-2021,7,5,11
04-08-2021,7,4,11
04-09-2021,7,4,11
04-10-2021,6,3,11
04-11-2021,6,3,11
04-12-2021,5,3,11
04-13-2021,5,3,11
04-14-2021,5,3,11
04-15-2021,5,3,11
04-16-2021,5,3,12
04-17-2021,5,3,12
04-18-2021,5,3,11
04-19-2021,5,2,11
04-20-2021,5,2,11
04-21-2021,5,2,11
04-22-2021,5,2,13
04-23-2021,5,2,13
04-24-2021,5,2,13
04-25-2021,5,2,13
04-26-2021,5,2,13
04-27-2021,5,2,13
04-28-2021,5,1,13
04-29-2021,5,1,13
04-30-2021,5,1,13
05-01-2021,5,1,13
05-02-2021,5,1,14
05-03-2021,5,1,14
05-04-2021,5,1,14
05-05-2021,5,1,14
05-06-2021,6,1,15
05-07-2021,6,1,15
05-08-2021,6,1,17
