region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,83.65,196,188,216,82.75,84.84,196 [188 - 216],83.65% [82.75% - 84.84%],308,232,409,04-28-2021,projected
2,AL- DOTHAN,84.22,39,37,42,83.46,85.27,39 [37 - 42],84.22% [83.46% - 85.27%],56,46,70,04-28-2021,projected
5,AL- HUNTSVILLE,86.44,82,76,89,84.2,89.79,82 [76 - 89],86.44% [84.2% - 89.79%],121,79,184,04-28-2021,projected
6,AL- MOBILE,106.5,495,472,523,98.8,113.78,495 [472 - 523],106.5% [98.8% - 113.78%],757,537,965,04-28-2021,projected
7,AL- MONTGOMERY,83.95,42,39,45,82.26,84.98,42 [39 - 45],83.95% [82.26% - 84.98%],61,35,77,04-28-2021,projected
9,AL- TUSCALOOSA,82.91,21,19,23,81.6,82.91,21 [19 - 23],82.91% [81.6% - 82.91%],29,16,29,04-28-2021,projected
11,AZ- MESA,94.34,189,180,203,90.4,100.56,189 [180 - 203],94.34% [90.4% - 100.56%],284,206,407,04-28-2021,projected
12,AZ- PHOENIX,88.24,413,393,449,85.81,92.04,413 [393 - 449],88.24% [85.81% - 92.04%],624,440,912,04-28-2021,projected
14,AZ- SUN CITY,86.05,33,31,36,84.44,88.77,33 [31 - 36],86.05% [84.44% - 88.77%],49,36,71,04-28-2021,projected
15,AZ- TUCSON,85.9,95,90,102,83.96,88.36,95 [90 - 102],85.9% [83.96% - 88.36%],149,100,211,04-28-2021,projected
16,AR- FORT SMITH,84.68,51,43,72,81.17,95.93,51 [43 - 72],84.68% [81.17% - 95.93%],60,15,204,04-28-2021,projected
18,AR- JONESBORO,82.32,16,14,22,82.1,87.52,16 [14 - 22],82.32% [82.1% - 87.52%],21,19,68,04-28-2021,projected
19,AR- LITTLE ROCK,83.98,155,144,176,82.39,86.24,155 [144 - 176],83.98% [82.39% - 86.24%],230,138,360,04-28-2021,projected
21,AR- SPRINGDALE,90.03,71,65,82,86.15,97.22,71 [65 - 82],90.03% [86.15% - 97.22%],106,65,182,04-28-2021,projected
22,AR- TEXARKANA,81.84,14,14,21,80.41,83.88,14 [14 - 21],81.84% [80.41% - 83.88%],18,4,38,04-28-2021,projected
23,CA- ORANGE CO.,81.16,52,48,55,80.86,81.48,52 [48 - 55],81.16% [80.86% - 81.48%],89,66,113,04-28-2021,projected
25,CA- BAKERSFIELD,81.22,22,20,24,80.69,81.74,22 [20 - 24],81.22% [80.69% - 81.74%],44,25,63,04-28-2021,projected
31,CA- CHICO,85.78,26,25,28,85.0,88.12,26 [25 - 28],85.78% [85.0% - 88.12%],37,32,52,04-28-2021,projected
33,CA- CONTRA COSTA CO.,84.74,56,53,59,83.64,85.74,56 [53 - 59],84.74% [83.64% - 85.74%],95,73,115,04-28-2021,projected
43,CA- FRESNO,82.37,27,24,31,81.49,83.33,27 [24 - 31],82.37% [81.49% - 83.33%],54,34,76,04-28-2021,projected
56,CA- LOS ANGELES,80.9,99,90,112,80.53,81.43,99 [90 - 112],80.9% [80.53% - 81.43%],222,132,355,04-28-2021,projected
58,CA- MODESTO,84.48,41,38,46,82.62,85.99,41 [38 - 46],84.48% [82.62% - 85.99%],77,45,103,04-28-2021,projected
62,CA- NAPA,83.09,13,12,14,81.89,84.64,13 [12 - 14],83.09% [81.89% - 84.64%],18,11,27,04-28-2021,projected
65,CA- ALAMEDA CO.,83.61,70,66,74,82.78,84.41,70 [66 - 74],83.61% [82.78% - 84.41%],122,94,149,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.76,1,0,2,80.38,81.14,1 [0 - 2],80.76% [80.38% - 81.14%],8,4,12,04-28-2021,projected
73,CA- REDDING,88.41,61,57,66,85.82,92.2,61 [57 - 66],88.41% [85.82% - 92.2%],91,63,132,04-28-2021,projected
77,CA- SACRAMENTO,85.83,188,175,203,83.55,88.55,188 [175 - 203],85.83% [83.55% - 88.55%],279,170,409,04-28-2021,projected
78,CA- SALINAS,81.39,7,6,7,81.39,81.39,7 [6 - 7],81.39% [81.39% - 81.39%],11,11,11,04-28-2021,projected
79,CA- SAN BERNARDINO,81.59,42,38,47,80.73,82.44,42 [38 - 47],81.59% [80.73% - 82.44%],92,42,141,04-28-2021,projected
80,CA- SAN DIEGO,82.7,98,91,106,81.79,83.47,98 [91 - 106],82.7% [81.79% - 83.47%],190,126,244,04-28-2021,projected
81,CA- SAN FRANCISCO,81.73,56,52,59,81.12,82.27,56 [52 - 59],81.73% [81.12% - 82.27%],88,57,115,04-28-2021,projected
82,CA- SAN JOSE,83.73,70,66,75,82.71,84.76,70 [66 - 75],83.73% [82.71% - 84.76%],113,82,144,04-28-2021,projected
83,CA- SAN LUIS OBISPO,84.61,14,13,15,83.95,86.8,14 [13 - 15],84.61% [83.95% - 86.8%],21,18,31,04-28-2021,projected
85,CA- SAN MATEO CO.,81.97,35,33,36,81.48,82.49,35 [33 - 36],81.97% [81.48% - 82.49%],53,40,67,04-28-2021,projected
86,CA- SANTA BARBARA,81.35,7,6,8,80.83,82.59,7 [6 - 8],81.35% [80.83% - 82.59%],13,8,25,04-28-2021,projected
87,CA- SANTA CRUZ,95.6,35,34,37,93.09,98.66,35 [34 - 37],95.6% [93.09% - 98.66%],56,47,67,04-28-2021,projected
89,CA- SANTA ROSA,80.59,7,7,8,80.59,81.24,7 [7 - 8],80.59% [80.59% - 81.24%],11,11,23,04-28-2021,projected
91,CA- STOCKTON,85.27,35,33,39,83.1,87.34,35 [33 - 39],85.27% [83.1% - 87.34%],56,33,78,04-28-2021,projected
96,CA- VENTURA,81.46,14,13,15,81.34,82.23,14 [13 - 15],81.46% [81.34% - 82.23%],23,21,35,04-28-2021,projected
101,CO- BOULDER,94.11,45,43,47,90.11,98.53,45 [43 - 47],94.11% [90.11% - 98.53%],67,48,88,04-28-2021,projected
