date,Total Projected Demand (%),Total Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound
04-13-2020,83,72,68,75
04-14-2020,82,40,38,42
04-15-2020,84,84,79,88
04-16-2020,85,98,93,102
04-17-2020,87,144,136,151
04-18-2020,87,144,136,151
04-19-2020,86,120,114,126
04-20-2020,83,66,62,69
04-21-2020,92,240,228,252
04-22-2020,90,208,197,218
04-23-2020,82,56,53,58
04-24-2020,87,150,142,157
04-25-2020,96,320,304,336
04-26-2020,97,340,323,357
04-13-2020,80,16,15,16
04-14-2020,81,30,28,31
04-15-2020,82,48,45,50
04-16-2020,85,100,95,105
04-17-2020,83,72,68,75
04-18-2020,80,14,13,14
04-19-2020,85,112,106,117
04-20-2020,82,54,51,56
04-21-2020,90,200,190,210
04-22-2020,89,176,167,184
04-23-2020,92,240,228,252
04-24-2020,82,52,49,54
04-25-2020,90,196,186,205
04-26-2020,89,180,171,189
