date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,48,47,49
10-05-2020,48,48,52
10-06-2020,50,49,52
10-07-2020,52,50,53
10-08-2020,53,52,56
10-09-2020,56,53,58
10-10-2020,58,57,61
10-11-2020,60,58,63
10-12-2020,61,60,63
10-13-2020,60,60,62
10-14-2020,59,58,60
10-15-2020,63,61,66
10-16-2020,64,64,67
10-17-2020,66,64,68
10-18-2020,68,64,71
10-19-2020,68,67,71
10-20-2020,69,66,75
10-21-2020,69,66,77
10-22-2020,73,66,79
10-23-2020,74,67,81
10-24-2020,74,67,82
10-25-2020,75,67,85
10-26-2020,75,67,89
10-27-2020,76,66,93
10-28-2020,77,66,96
10-29-2020,80,64,96
10-30-2020,80,64,98
10-31-2020,82,64,103
11-01-2020,82,64,106
11-02-2020,82,64,111
11-03-2020,84,64,114
11-04-2020,86,63,120
11-05-2020,86,63,123
11-06-2020,87,61,127
11-07-2020,87,62,130
11-08-2020,90,61,136
11-09-2020,92,61,140
11-10-2020,93,59,147
11-11-2020,95,58,151
11-12-2020,95,58,156
11-13-2020,97,58,161
11-14-2020,97,57,166
11-15-2020,98,56,169
11-16-2020,99,55,174
11-17-2020,101,55,178
11-18-2020,101,55,183
11-19-2020,102,54,188
11-20-2020,102,53,192
11-21-2020,101,52,196
11-22-2020,102,51,199
11-23-2020,102,50,203
11-24-2020,101,49,208
11-25-2020,101,48,212
11-26-2020,99,48,215
11-27-2020,98,48,217
11-28-2020,98,47,221
11-29-2020,95,42,218
11-30-2020,95,42,221
12-01-2020,93,40,216
12-02-2020,92,39,219
12-03-2020,88,38,214
12-04-2020,88,36,215
12-05-2020,85,35,210
