date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-28-2020,16,4,54
06-29-2020,16,4,53
06-30-2020,13,4,53
07-01-2020,13,4,50
07-02-2020,13,4,50
07-03-2020,13,4,48
07-04-2020,13,4,48
07-05-2020,13,3,45
07-06-2020,13,3,45
07-07-2020,10,3,42
07-08-2020,10,3,42
07-09-2020,10,3,42
07-10-2020,10,3,40
07-11-2020,10,3,40
07-12-2020,10,3,37
07-13-2020,10,3,37
07-14-2020,10,3,37
07-15-2020,10,3,34
07-16-2020,10,3,34
07-17-2020,10,3,34
07-18-2020,8,3,33
07-19-2020,8,3,32
07-20-2020,8,3,32
07-21-2020,8,3,30
07-22-2020,8,3,30
07-23-2020,8,3,30
07-24-2020,8,3,28
07-25-2020,8,3,28
07-26-2020,8,3,28
07-27-2020,8,3,28
07-28-2020,8,3,26
07-29-2020,8,3,25
07-30-2020,8,3,25
07-31-2020,8,3,25
08-01-2020,8,3,24
08-02-2020,8,3,24
08-03-2020,8,3,24
08-04-2020,8,3,22
08-05-2020,5,3,21
08-06-2020,5,3,21
08-07-2020,5,3,21
08-08-2020,5,3,21
08-09-2020,5,3,21
08-10-2020,5,3,20
08-11-2020,5,3,18
08-12-2020,5,3,18
08-13-2020,5,3,18
08-14-2020,5,3,18
08-15-2020,5,3,18
08-16-2020,5,3,17
08-17-2020,5,3,17
08-18-2020,5,3,17
08-19-2020,5,3,16
08-20-2020,5,3,16
08-21-2020,5,3,16
08-22-2020,5,3,16
