date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-28-2020,47,11,179
06-29-2020,47,11,177
06-30-2020,47,11,172
07-01-2020,42,11,168
07-02-2020,39,11,165
07-03-2020,39,11,160
07-04-2020,37,10,156
07-05-2020,37,10,151
07-06-2020,37,10,149
07-07-2020,37,10,143
07-08-2020,37,10,140
07-09-2020,34,10,137
07-10-2020,34,10,132
07-11-2020,29,10,129
07-12-2020,29,10,127
07-13-2020,29,10,122
07-14-2020,29,10,120
07-15-2020,29,10,117
07-16-2020,29,10,112
07-17-2020,29,10,111
07-18-2020,29,10,108
07-19-2020,29,10,105
07-20-2020,27,10,102
07-21-2020,27,10,101
07-22-2020,24,10,98
07-23-2020,24,10,96
07-24-2020,24,10,93
07-25-2020,24,10,92
07-26-2020,24,10,90
07-27-2020,22,10,87
07-28-2020,22,10,87
07-29-2020,22,9,83
07-30-2020,19,9,82
07-31-2020,19,9,82
08-01-2020,19,9,78
08-02-2020,19,9,76
08-03-2020,19,8,74
08-04-2020,19,8,74
08-05-2020,19,8,73
08-06-2020,19,8,69
08-07-2020,19,8,68
08-08-2020,19,8,67
08-09-2020,19,8,66
08-10-2020,19,8,64
08-11-2020,19,8,64
08-12-2020,19,8,63
08-13-2020,19,8,59
08-14-2020,19,8,59
08-15-2020,17,8,58
08-16-2020,17,8,57
08-17-2020,17,8,56
08-18-2020,17,8,56
08-19-2020,17,8,56
08-20-2020,17,8,53
08-21-2020,17,8,52
08-22-2020,17,8,52
