date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,14,3,63
07-20-2020,14,3,62
07-21-2020,15,3,62
07-22-2020,15,3,62
07-23-2020,15,4,62
07-24-2020,16,4,62
07-25-2020,16,4,62
07-26-2020,16,4,61
07-27-2020,17,4,61
07-28-2020,17,4,61
07-29-2020,17,4,62
07-30-2020,18,4,64
07-31-2020,19,5,66
08-01-2020,20,5,69
08-02-2020,21,6,73
08-03-2020,24,7,79
08-04-2020,27,8,85
08-05-2020,31,9,90
08-06-2020,33,10,94
08-07-2020,35,11,99
08-08-2020,38,12,103
08-09-2020,42,13,107
08-10-2020,44,15,113
08-11-2020,47,16,117
08-12-2020,50,17,120
08-13-2020,53,20,123
08-14-2020,57,21,126
08-15-2020,60,22,130
08-16-2020,65,23,134
08-17-2020,71,25,139
08-18-2020,75,27,142
08-19-2020,78,29,146
08-20-2020,83,31,151
08-21-2020,89,32,155
08-22-2020,93,35,161
08-23-2020,98,37,166
08-24-2020,102,39,171
08-25-2020,108,42,175
08-26-2020,114,44,180
08-27-2020,119,47,184
08-28-2020,124,49,189
08-29-2020,127,51,193
08-30-2020,129,53,194
08-31-2020,129,55,194
09-01-2020,129,56,193
09-02-2020,127,56,189
09-03-2020,121,54,179
09-04-2020,115,51,165
09-05-2020,103,47,151
09-06-2020,98,44,139
09-07-2020,93,42,131
09-08-2020,88,39,123
09-09-2020,84,37,115
09-10-2020,78,35,110
09-11-2020,75,34,103
09-12-2020,73,33,100
