date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,16,7,29
07-20-2020,16,7,30
07-21-2020,16,7,30
07-22-2020,17,7,31
07-23-2020,17,8,31
07-24-2020,17,8,32
07-25-2020,18,8,32
07-26-2020,18,8,33
07-27-2020,19,8,33
07-28-2020,19,8,34
07-29-2020,19,9,34
07-30-2020,20,9,34
07-31-2020,20,9,35
08-01-2020,21,9,35
08-02-2020,21,9,35
08-03-2020,22,9,36
08-04-2020,23,10,36
08-05-2020,23,10,36
08-06-2020,23,10,37
08-07-2020,23,10,37
08-08-2020,24,11,37
08-09-2020,24,11,38
08-10-2020,24,11,38
08-11-2020,24,11,39
08-12-2020,24,11,39
08-13-2020,25,11,40
08-14-2020,25,11,40
08-15-2020,25,12,41
08-16-2020,25,12,41
08-17-2020,25,12,41
08-18-2020,25,12,42
08-19-2020,25,12,42
08-20-2020,25,13,42
08-21-2020,25,13,42
08-22-2020,25,13,42
08-23-2020,25,13,42
08-24-2020,25,14,42
08-25-2020,25,14,42
08-26-2020,25,14,42
08-27-2020,25,14,42
08-28-2020,25,14,41
08-29-2020,25,15,41
08-30-2020,25,15,41
08-31-2020,25,15,40
09-01-2020,25,15,40
09-02-2020,24,15,39
09-03-2020,24,15,39
09-04-2020,24,15,38
09-05-2020,24,15,38
09-06-2020,24,16,38
09-07-2020,24,16,37
09-08-2020,24,16,37
09-09-2020,24,16,37
09-10-2020,24,16,37
09-11-2020,23,16,36
09-12-2020,23,16,36
