date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
12-06-2020,26,26,27
12-07-2020,31,30,32
12-08-2020,32,31,32
12-09-2020,32,31,32
12-10-2020,30,30,31
12-11-2020,31,31,31
12-12-2020,32,31,34
12-13-2020,32,31,32
12-14-2020,31,31,32
12-15-2020,31,31,32
12-16-2020,30,30,31
12-17-2020,32,30,33
12-18-2020,33,32,34
12-19-2020,34,32,34
12-20-2020,34,32,36
12-21-2020,36,33,38
12-22-2020,36,32,39
12-23-2020,37,33,41
12-24-2020,36,32,41
12-25-2020,38,32,43
12-26-2020,39,33,45
12-27-2020,39,32,47
12-28-2020,39,33,48
12-29-2020,41,33,51
12-30-2020,42,33,51
12-31-2020,43,32,55
01-01-2021,45,32,58
01-02-2021,45,32,59
01-03-2021,46,33,63
01-04-2021,46,34,64
01-05-2021,47,34,66
01-06-2021,48,34,68
01-07-2021,49,34,72
01-08-2021,49,34,73
01-09-2021,49,34,75
01-10-2021,50,34,77
01-11-2021,51,34,80
01-12-2021,51,34,83
01-13-2021,53,34,87
01-14-2021,53,34,88
01-15-2021,54,33,92
01-16-2021,56,32,94
01-17-2021,56,32,96
01-18-2021,56,31,99
01-19-2021,57,31,101
01-20-2021,56,31,103
01-21-2021,56,31,104
01-22-2021,57,31,107
01-23-2021,57,31,109
01-24-2021,58,30,111
01-25-2021,58,30,115
01-26-2021,58,28,116
01-27-2021,58,27,117
01-28-2021,58,27,118
01-29-2021,59,27,119
01-30-2021,59,27,123
01-31-2021,58,26,124
02-01-2021,58,25,125
02-02-2021,58,24,127
02-03-2021,58,24,128
02-04-2021,57,23,128
02-05-2021,57,23,128
02-06-2021,57,22,128
