region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,91.84,997,927,1104,86.81,96.71,997 [927 - 1104],91.84% [86.81% - 96.71%],1000,575,1411,01-26-2021,projected
2,AL- DOTHAN,89.94,151,144,165,87.0,95.14,151 [144 - 165],89.94% [87.0% - 95.14%],132,93,201,01-26-2021,projected
5,AL- HUNTSVILLE,86.91,131,124,141,85.05,89.15,131 [124 - 141],86.91% [85.05% - 89.15%],130,95,172,01-26-2021,projected
6,AL- MOBILE,93.09,437,415,477,88.72,100.48,437 [415 - 477],93.09% [88.72% - 100.48%],374,249,585,01-26-2021,projected
7,AL- MONTGOMERY,107.23,486,458,551,96.62,128.77,486 [458 - 551],107.23% [96.62% - 128.77%],421,257,754,01-26-2021,projected
9,AL- TUSCALOOSA,91.42,128,120,143,86.81,96.63,128 [120 - 143],91.42% [86.81% - 96.63%],114,68,166,01-26-2021,projected
11,AZ- MESA,101.36,458,430,508,93.94,111.92,458 [430 - 508],101.36% [93.94% - 111.92%],423,276,632,01-26-2021,projected
12,AZ- PHOENIX,92.07,953,897,1045,87.95,97.64,953 [897 - 1045],92.07% [87.95% - 97.64%],914,602,1336,01-26-2021,projected
14,AZ- SUN CITY,86.05,46,43,50,83.83,88.52,46 [43 - 50],86.05% [83.83% - 88.52%],49,31,69,01-26-2021,projected
15,AZ- TUCSON,108.53,839,785,957,96.36,133.05,839 [785 - 957],108.53% [96.36% - 133.05%],720,413,1339,01-26-2021,projected
16,AR- FORT SMITH,88.43,122,115,131,85.78,91.87,122 [115 - 131],88.43% [85.78% - 91.87%],108,74,152,01-26-2021,projected
18,AR- JONESBORO,84.98,48,46,53,83.54,86.64,48 [46 - 53],84.98% [83.54% - 86.64%],45,32,60,01-26-2021,projected
19,AR- LITTLE ROCK,86.57,430,407,464,84.54,89.06,430 [407 - 464],86.57% [84.54% - 89.06%],379,262,523,01-26-2021,projected
21,AR- SPRINGDALE,99.3,239,226,262,92.87,107.72,239 [226 - 262],99.3% [92.87% - 107.72%],204,136,293,01-26-2021,projected
22,AR- TEXARKANA,88.47,96,91,105,85.51,92.45,96 [91 - 105],88.47% [85.51% - 92.45%],83,54,122,01-26-2021,projected
23,CA- ORANGE CO.,89.28,775,738,824,86.55,92.35,775 [738 - 824],89.28% [86.55% - 92.35%],710,501,945,01-26-2021,projected
25,CA- BAKERSFIELD,87.36,295,280,315,85.2,90.01,295 [280 - 315],87.36% [85.2% - 90.01%],266,188,362,01-26-2021,projected
31,CA- CHICO,85.0,35,33,37,83.44,86.72,35 [33 - 37],85.0% [83.44% - 86.72%],32,22,43,01-26-2021,projected
33,CA- CONTRA COSTA CO.,85.49,118,111,126,83.74,87.49,118 [111 - 126],85.49% [83.74% - 87.49%],110,75,150,01-26-2021,projected
43,CA- FRESNO,89.86,239,226,253,86.92,92.92,239 [226 - 253],89.86% [86.92% - 92.92%],225,158,295,01-26-2021,projected
56,CA- LOS ANGELES,93.3,3695,3485,3913,88.57,98.1,3695 [3485 - 3913],93.3% [88.57% - 98.1%],3300,2126,4489,01-26-2021,projected
58,CA- MODESTO,86.63,113,107,121,84.42,89.02,113 [107 - 121],86.63% [84.42% - 89.02%],114,76,155,01-26-2021,projected
62,CA- NAPA,86.01,42,39,46,83.95,88.59,42 [39 - 46],86.01% [83.95% - 88.59%],35,23,50,01-26-2021,projected
65,CA- ALAMEDA CO.,82.81,93,86,101,81.69,84.17,93 [86 - 101],82.81% [81.69% - 84.17%],95,57,141,01-26-2021,projected
69,CA- PALM SPR/RANCHO MIR.,93.68,156,149,165,90.07,98.14,156 [149 - 165],93.68% [90.07% - 98.14%],144,106,191,01-26-2021,projected
73,CA- REDDING,82.4,28,26,31,81.94,83.42,28 [26 - 31],82.4% [81.94% - 83.42%],26,21,37,01-26-2021,projected
77,CA- SACRAMENTO,84.74,241,227,259,83.22,86.71,241 [227 - 259],84.74% [83.22% - 86.71%],227,154,321,01-26-2021,projected
78,CA- SALINAS,85.55,45,42,48,83.66,87.19,45 [42 - 48],85.55% [83.66% - 87.19%],44,29,57,01-26-2021,projected
79,CA- SAN BERNARDINO,95.24,917,874,966,90.91,100.17,917 [874 - 966],95.24% [90.91% - 100.17%],881,631,1166,01-26-2021,projected
80,CA- SAN DIEGO,91.67,888,845,941,88.36,95.43,888 [845 - 941],91.67% [88.36% - 95.43%],821,588,1085,01-26-2021,projected
81,CA- SAN FRANCISCO,82.15,116,109,124,81.46,82.86,116 [109 - 124],82.15% [81.46% - 82.86%],109,74,145,01-26-2021,projected
82,CA- SAN JOSE,89.05,321,303,343,86.08,92.1,321 [303 - 343],89.05% [86.08% - 92.1%],274,184,366,01-26-2021,projected
83,CA- SAN LUIS OBISPO,88.33,39,36,42,85.7,90.96,39 [36 - 42],88.33% [85.7% - 90.96%],38,26,50,01-26-2021,projected
85,CA- SAN MATEO CO.,83.97,115,108,123,82.67,85.27,115 [108 - 123],83.97% [82.67% - 85.27%],107,72,142,01-26-2021,projected
86,CA- SANTA BARBARA,97.7,199,189,213,91.59,105.47,199 [189 - 213],97.7% [91.59% - 105.47%],171,112,246,01-26-2021,projected
87,CA- SANTA CRUZ,103.96,99,93,107,95.04,115.1,99 [93 - 107],103.96% [95.04% - 115.1%],86,54,126,01-26-2021,projected
89,CA- SANTA ROSA,82.36,44,41,47,81.56,83.12,44 [41 - 47],82.36% [81.56% - 83.12%],44,29,58,01-26-2021,projected
91,CA- STOCKTON,87.62,83,78,88,85.17,89.88,83 [78 - 88],87.62% [85.17% - 89.88%],81,55,105,01-26-2021,projected
96,CA- VENTURA,121.77,762,720,802,106.06,136.64,762 [720 - 802],121.77% [106.06% - 136.64%],657,410,891,01-26-2021,projected
101,CO- BOULDER,83.37,14,14,16,82.53,84.42,14 [14 - 16],83.37% [82.53% - 84.42%],16,12,21,01-26-2021,projected
102,CO- COLORADO SPRINGS,86.47,74,69,83,84.44,89.76,74 [69 - 83],86.47% [84.44% - 89.76%],67,46,101,01-26-2021,projected
103,CO- DENVER,85.46,301,281,332,83.41,88.1,301 [281 - 332],85.46% [83.41% - 88.1%],261,163,387,01-26-2021,projected
104,CO- FORT COLLINS,83.29,21,21,23,82.66,84.54,21 [21 - 23],83.29% [82.66% - 84.54%],21,17,29,01-26-2021,projected
105,CO- GRAND JUNCTION,93.64,118,112,128,89.6,99.44,118 [112 - 128],93.64% [89.6% - 99.44%],108,76,154,01-26-2021,projected
106,CO- GREELEY,83.35,28,25,29,82.06,84.25,28 [25 - 29],83.35% [82.06% - 84.25%],26,16,33,01-26-2021,projected
107,CO- PUEBLO,80.38,7,6,7,80.38,80.38,7 [6 - 7],80.38% [80.38% - 80.38%],3,3,3,01-26-2021,projected
109,CT- BRIDGEPORT,84.42,77,72,82,82.95,85.96,77 [72 - 82],84.42% [82.95% - 85.96%],75,50,101,01-26-2021,projected
110,CT- HARTFORD,87.99,286,270,305,85.65,90.66,286 [270 - 305],87.99% [85.65% - 90.66%],260,184,347,01-26-2021,projected
111,CT- NEW HAVEN,87.48,320,303,343,85.24,90.07,320 [303 - 343],87.48% [85.24% - 90.07%],288,202,388,01-26-2021,projected
