date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,3,2,3
09-28-2020,3,2,3
09-29-2020,3,2,3
09-30-2020,4,3,4
10-01-2020,4,3,4
10-02-2020,4,3,4
10-03-2020,4,3,4
10-04-2020,4,2,4
10-05-2020,4,2,4
10-06-2020,4,2,4
10-07-2020,3,2,4
10-08-2020,3,2,4
10-09-2020,3,2,4
10-10-2020,3,2,4
10-11-2020,3,2,4
10-12-2020,3,2,5
10-13-2020,3,2,5
10-14-2020,3,2,5
10-15-2020,3,2,5
10-16-2020,3,2,5
10-17-2020,4,2,5
10-18-2020,4,2,6
10-19-2020,4,2,6
10-20-2020,4,2,6
10-21-2020,4,2,6
10-22-2020,4,2,6
10-23-2020,4,2,8
10-24-2020,5,2,9
10-25-2020,5,1,9
10-26-2020,5,1,9
10-27-2020,5,1,9
10-28-2020,5,1,10
10-29-2020,5,1,12
10-30-2020,5,1,12
10-31-2020,6,1,13
11-01-2020,6,1,13
11-02-2020,6,1,15
11-03-2020,7,2,16
11-04-2020,7,2,16
11-05-2020,8,3,18
11-06-2020,8,3,19
11-07-2020,8,3,23
11-08-2020,9,3,23
11-09-2020,9,4,25
11-10-2020,10,4,26
11-11-2020,10,4,29
11-12-2020,11,4,31
11-13-2020,11,4,33
11-14-2020,13,4,36
11-15-2020,14,4,38
11-16-2020,14,4,41
11-17-2020,14,4,43
11-18-2020,15,5,46
11-19-2020,15,5,48
11-20-2020,17,5,52
11-21-2020,18,5,54
11-22-2020,18,5,57
11-23-2020,18,6,60
11-24-2020,18,6,63
11-25-2020,19,6,66
11-26-2020,20,7,68
11-27-2020,20,7,71
11-28-2020,21,8,73
