date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,5,5,6
09-21-2020,5,5,5
09-22-2020,5,5,5
09-23-2020,7,5,7
09-24-2020,7,5,7
09-25-2020,7,7,7
09-26-2020,7,7,7
09-27-2020,7,7,7
09-28-2020,7,7,7
09-29-2020,7,6,7
09-30-2020,7,7,7
10-01-2020,7,7,7
10-02-2020,7,7,7
10-03-2020,7,7,7
10-04-2020,7,7,7
10-05-2020,7,7,7
10-06-2020,7,6,7
10-07-2020,7,6,7
10-08-2020,7,6,7
10-09-2020,7,6,7
10-10-2020,7,6,8
10-11-2020,7,6,8
10-12-2020,7,6,8
10-13-2020,7,5,9
10-14-2020,7,4,9
10-15-2020,7,4,9
10-16-2020,7,4,9
10-17-2020,7,4,9
10-18-2020,7,4,9
10-19-2020,7,4,9
10-20-2020,7,4,10
10-21-2020,7,4,11
10-22-2020,7,4,11
10-23-2020,7,4,11
10-24-2020,7,4,11
10-25-2020,7,4,12
10-26-2020,8,4,12
10-27-2020,8,4,12
10-28-2020,7,4,13
10-29-2020,7,4,13
10-30-2020,7,4,13
10-31-2020,7,4,13
11-01-2020,7,4,14
11-02-2020,8,4,14
11-03-2020,8,4,16
11-04-2020,8,3,16
11-05-2020,8,4,17
11-06-2020,8,4,17
11-07-2020,9,5,17
11-08-2020,9,5,18
11-09-2020,9,5,19
11-10-2020,9,5,21
11-11-2020,9,5,21
11-12-2020,9,5,22
11-13-2020,9,5,23
11-14-2020,9,5,24
11-15-2020,10,5,24
11-16-2020,11,5,25
11-17-2020,11,5,27
11-18-2020,12,5,28
11-19-2020,12,6,28
11-20-2020,12,6,30
11-21-2020,12,6,30
