date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-30-2020,7,7,10
08-31-2020,6,6,11
09-01-2020,6,6,10
09-02-2020,5,5,11
09-03-2020,6,6,11
09-04-2020,6,6,11
09-05-2020,5,5,11
09-06-2020,5,5,10
09-07-2020,6,6,11
09-08-2020,6,6,15
09-09-2020,6,6,14
09-10-2020,7,7,14
09-11-2020,7,7,14
09-12-2020,7,7,14
09-13-2020,7,7,14
09-14-2020,8,7,14
09-15-2020,8,7,14
09-16-2020,8,7,15
09-17-2020,8,7,14
09-18-2020,8,7,15
09-19-2020,8,7,15
09-20-2020,8,7,17
09-21-2020,9,7,16
09-22-2020,9,7,16
09-23-2020,9,7,17
09-24-2020,9,6,17
09-25-2020,9,5,18
09-26-2020,9,5,17
09-27-2020,8,5,18
09-28-2020,8,5,18
09-29-2020,7,5,18
09-30-2020,7,5,18
10-01-2020,7,4,19
10-02-2020,7,4,19
10-03-2020,6,4,19
10-04-2020,6,4,19
10-05-2020,6,4,18
10-06-2020,7,4,18
10-07-2020,6,4,18
10-08-2020,6,4,17
10-09-2020,6,4,17
10-10-2020,6,3,17
10-11-2020,5,3,17
10-12-2020,5,3,17
10-13-2020,5,3,17
10-14-2020,5,3,16
10-15-2020,5,2,16
10-16-2020,4,2,15
10-17-2020,4,2,15
10-18-2020,4,2,14
10-19-2020,4,2,14
10-20-2020,4,2,13
10-21-2020,4,2,13
10-22-2020,4,2,13
10-23-2020,4,2,13
10-24-2020,3,2,12
10-25-2020,3,2,12
10-26-2020,3,2,12
10-27-2020,3,2,10
10-28-2020,3,2,10
10-29-2020,3,2,10
10-30-2020,3,2,9
10-31-2020,2,2,9
