date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,48,40,52
09-21-2020,48,40,52
09-22-2020,48,38,52
09-23-2020,48,40,54
09-24-2020,47,38,54
09-25-2020,46,37,52
09-26-2020,26,22,31
09-27-2020,26,22,31
09-28-2020,29,24,31
09-29-2020,34,29,35
09-30-2020,35,31,38
10-01-2020,35,31,37
10-02-2020,35,31,39
10-03-2020,35,28,39
10-04-2020,35,28,41
10-05-2020,35,28,39
10-06-2020,32,24,41
10-07-2020,32,24,41
10-08-2020,32,24,43
10-09-2020,30,24,41
10-10-2020,30,24,41
10-11-2020,30,24,41
10-12-2020,30,24,43
10-13-2020,30,22,43
10-14-2020,30,20,43
10-15-2020,30,20,43
10-16-2020,28,20,43
10-17-2020,28,18,43
10-18-2020,28,18,43
10-19-2020,26,18,43
10-20-2020,26,18,43
10-21-2020,26,18,43
10-22-2020,26,18,43
10-23-2020,26,15,43
10-24-2020,26,13,43
10-25-2020,26,13,43
10-26-2020,26,13,43
10-27-2020,26,13,43
10-28-2020,26,13,43
10-29-2020,26,13,43
10-30-2020,24,13,43
10-31-2020,24,13,45
11-01-2020,26,13,45
11-02-2020,26,13,45
11-03-2020,26,13,47
11-04-2020,26,13,47
11-05-2020,26,13,52
11-06-2020,26,13,52
11-07-2020,26,13,54
11-08-2020,26,13,56
11-09-2020,26,13,56
11-10-2020,26,13,56
11-11-2020,26,13,56
11-12-2020,26,13,58
11-13-2020,26,13,58
11-14-2020,28,13,58
11-15-2020,28,13,60
11-16-2020,28,11,60
11-17-2020,28,11,62
11-18-2020,28,11,65
11-19-2020,28,11,66
11-20-2020,28,11,66
11-21-2020,28,11,69
