date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,35,35,38
09-28-2020,37,34,38
09-29-2020,36,34,37
09-30-2020,36,35,37
10-01-2020,36,34,37
10-02-2020,34,33,37
10-03-2020,36,33,41
10-04-2020,36,32,42
10-05-2020,37,34,44
10-06-2020,38,32,46
10-07-2020,38,31,46
10-08-2020,38,30,48
10-09-2020,38,30,49
10-10-2020,38,31,50
10-11-2020,41,32,52
10-12-2020,42,32,54
10-13-2020,41,32,56
10-14-2020,42,32,60
10-15-2020,45,32,63
10-16-2020,45,33,67
10-17-2020,46,34,71
10-18-2020,47,33,74
10-19-2020,48,33,77
10-20-2020,50,34,80
10-21-2020,50,33,85
10-22-2020,52,33,93
10-23-2020,54,33,95
10-24-2020,56,33,100
10-25-2020,57,35,105
10-26-2020,58,34,108
10-27-2020,58,34,112
10-28-2020,60,32,117
10-29-2020,61,33,120
10-30-2020,62,32,124
10-31-2020,65,32,130
11-01-2020,69,33,138
11-02-2020,68,32,145
11-03-2020,71,33,156
11-04-2020,71,34,160
11-05-2020,74,35,172
11-06-2020,77,35,180
11-07-2020,80,36,190
11-08-2020,80,37,197
11-09-2020,86,38,205
11-10-2020,87,40,213
11-11-2020,87,40,219
11-12-2020,88,40,224
11-13-2020,90,39,231
11-14-2020,90,39,237
11-15-2020,89,39,240
11-16-2020,89,39,246
11-17-2020,91,40,250
11-18-2020,91,38,252
11-19-2020,93,38,255
11-20-2020,92,37,257
11-21-2020,91,38,255
11-22-2020,90,36,258
11-23-2020,89,35,259
11-24-2020,88,33,259
11-25-2020,89,31,257
11-26-2020,87,30,258
11-27-2020,86,29,259
11-28-2020,85,28,257
