date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,3,3,3
09-21-2020,3,3,3
09-22-2020,4,3,4
09-23-2020,5,3,5
09-24-2020,3,3,5
09-25-2020,4,3,5
09-26-2020,5,5,5
09-27-2020,5,5,5
09-28-2020,5,5,5
09-29-2020,5,5,5
09-30-2020,5,5,5
10-01-2020,5,5,6
10-02-2020,6,5,6
10-03-2020,6,6,6
10-04-2020,6,6,7
10-05-2020,7,6,7
10-06-2020,7,6,7
10-07-2020,7,6,7
10-08-2020,7,6,8
10-09-2020,7,6,9
10-10-2020,7,7,9
10-11-2020,8,7,10
10-12-2020,8,7,10
10-13-2020,8,7,11
10-14-2020,9,7,12
10-15-2020,9,7,13
10-16-2020,10,7,13
10-17-2020,10,7,14
10-18-2020,11,7,15
10-19-2020,11,7,16
10-20-2020,12,8,17
10-21-2020,12,8,18
10-22-2020,13,8,19
10-23-2020,13,8,20
10-24-2020,14,8,20
10-25-2020,14,9,23
10-26-2020,15,9,24
10-27-2020,15,9,24
10-28-2020,15,9,26
10-29-2020,17,9,28
10-30-2020,17,11,28
10-31-2020,18,11,30
11-01-2020,19,11,34
11-02-2020,20,11,36
11-03-2020,21,11,40
11-04-2020,22,11,41
11-05-2020,24,12,45
11-06-2020,24,12,48
11-07-2020,27,13,52
11-08-2020,28,13,55
11-09-2020,29,15,59
11-10-2020,30,15,63
11-11-2020,32,15,66
11-12-2020,32,16,70
11-13-2020,34,16,74
11-14-2020,36,17,78
11-15-2020,36,17,83
11-16-2020,37,18,87
11-17-2020,39,18,92
11-18-2020,40,19,96
11-19-2020,40,19,99
11-20-2020,42,20,104
11-21-2020,43,20,109
