HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
118,FL- FORT LAUDERDALE,84.74,209,191,270,81.85,93.71,209 [191 - 270],84.74% [81.85% - 93.71%],05-12-2020
119,FL- FORT MYERS,83.81,74,67,98,81.23,91.84,74 [67 - 98],83.81% [81.23% - 91.84%],05-12-2020
120,FL- GAINESVILLE,81.71,14,14,24,80.81,87.93,14 [14 - 24],81.71% [80.81% - 87.93%],05-12-2020
122,FL- HUDSON,83.25,20,18,26,80.88,89.82,20 [18 - 26],83.25% [80.88% - 89.82%],05-12-2020
123,FL- JACKSONVILLE,84.08,101,89,132,81.28,91.75,101 [89 - 132],84.08% [81.28% - 91.75%],05-12-2020
124,FL- LAKELAND,83.96,17,16,23,81.78,91.05,17 [16 - 23],83.96% [81.78% - 91.05%],05-12-2020
127,FL- MIAMI,84.69,255,232,328,81.73,93.42,255 [232 - 328],84.69% [81.73% - 93.42%],05-12-2020
129,FL- OCALA,83.93,21,20,29,81.1,90.75,21 [20 - 29],83.93% [81.1% - 90.75%],05-12-2020
130,FL- ORLANDO,83.64,192,175,250,81.41,90.36,192 [175 - 250],83.64% [81.41% - 90.36%],05-12-2020
131,FL- ORMOND BEACH,82.58,21,19,26,80.48,86.89,21 [19 - 26],82.58% [80.48% - 86.89%],05-12-2020
133,FL- PANAMA CITY,82.29,7,6,8,80.0,83.61,7 [6 - 8],82.29% [80.0% - 83.61%],05-12-2020
134,FL- PENSACOLA,82.11,24,22,34,80.89,87.32,24 [22 - 34],82.11% [80.89% - 87.32%],05-12-2020
137,FL- SARASOTA,83.14,21,20,29,80.97,89.69,21 [20 - 29],83.14% [80.97% - 89.69%],05-12-2020
139,FL- ST PETERSBURG,82.78,21,20,28,81.19,87.82,21 [20 - 28],82.78% [81.19% - 87.82%],05-12-2020
140,FL- TALLAHASSEE,89.46,127,112,153,81.22,100.36,127 [112 - 153],89.46% [81.22% - 100.36%],05-12-2020
141,FL- TAMPA,83.85,83,76,107,81.62,90.75,83 [76 - 107],83.85% [81.62% - 90.75%],05-12-2020
142,GA- ALBANY,99.29,99,88,110,84.89,114.81,99 [88 - 110],99.29% [84.89% - 114.81%],05-12-2020
144,GA- ATLANTA,117.88,2540,2275,2915,91.53,155.06,2540 [2275 - 2915],117.88% [91.53% - 155.06%],05-12-2020
145,GA- AUGUSTA,88.93,121,108,144,82.93,100.86,121 [108 - 144],88.93% [82.93% - 100.86%],05-12-2020
146,GA- COLUMBUS,91.28,73,66,87,83.49,105.1,73 [66 - 87],91.28% [83.49% - 105.1%],05-12-2020
147,GA- MACON,93.45,158,135,198,81.52,114.57,158 [135 - 198],93.45% [81.52% - 114.57%],05-12-2020
148,GA- ROME,109.4,106,95,121,88.61,138.2,106 [95 - 121],109.4% [88.61% - 138.2%],05-12-2020
149,GA- SAVANNAH,91.48,119,106,153,82.77,108.28,119 [106 - 153],91.48% [82.77% - 108.28%],05-12-2020
151,ID- BOISE,82.17,20,20,30,81.25,87.75,20 [20 - 30],82.17% [81.25% - 87.75%],05-12-2020
152,ID- IDAHO FALLS,80.31,0,0,1,80.0,83.69,0 [0 - 1],80.31% [80.0% - 83.69%],05-12-2020
154,IL- AURORA,144.5,174,159,200,106.94,212.26,174 [159 - 200],144.5% [106.94% - 212.26%],05-12-2020
155,IL- BLUE ISLAND,109.62,387,355,442,92.85,139.66,387 [355 - 442],109.62% [92.85% - 139.66%],05-12-2020
156,IL- CHICAGO,109.27,1296,1189,1479,92.73,138.9,1296 [1189 - 1479],109.27% [92.73% - 138.9%],05-12-2020
158,IL- ELGIN,149.73,390,357,446,110.2,220.79,390 [357 - 446],149.73% [110.2% - 220.79%],05-12-2020
161,IL- EVANSTON,121.34,514,472,587,98.05,163.07,514 [472 - 587],121.34% [98.05% - 163.07%],05-12-2020
163,IL- HINSDALE,124.74,252,232,289,99.18,170.82,252 [232 - 289],124.74% [99.18% - 170.82%],05-12-2020
164,IL- JOLIET,132.51,360,331,414,102.55,188.97,360 [331 - 414],132.51% [102.55% - 188.97%],05-12-2020
166,IL- MELROSE PARK,123.4,693,636,792,98.75,167.65,693 [636 - 792],123.4% [98.75% - 167.65%],05-12-2020
170,IL- PEORIA,95.27,158,143,200,85.76,121.37,158 [143 - 200],95.27% [85.76% - 121.37%],05-12-2020
171,IL- ROCKFORD,117.05,298,272,348,94.89,159.29,298 [272 - 348],117.05% [94.89% - 159.29%],05-12-2020
172,IL- SPRINGFIELD,90.17,142,125,189,82.55,111.0,142 [125 - 189],90.17% [82.55% - 111.0%],05-12-2020
173,IL- URBANA,93.79,84,75,110,84.81,122.54,84 [75 - 110],93.79% [84.81% - 122.54%],05-12-2020
175,IL- BLOOMINGTON,120.24,53,49,69,95.73,187.12,53 [49 - 69],120.24% [95.73% - 187.12%],05-12-2020
179,IN- EVANSVILLE,82.51,29,26,66,81.03,103.18,29 [26 - 66],82.51% [81.03% - 103.18%],05-12-2020
180,IN- FORT WAYNE,89.16,107,94,165,81.94,122.68,107 [94 - 165],89.16% [81.94% - 122.68%],05-12-2020
181,IN- GARY,147.67,543,490,624,105.83,218.11,543 [490 - 624],147.67% [105.83% - 218.11%],05-12-2020
183,IN- INDIANAPOLIS,110.99,1250,1101,1569,88.01,164.6,1250 [1101 - 1569],110.99% [88.01% - 164.6%],05-12-2020
184,IN- LAFAYETTE,101.45,84,76,107,85.8,136.95,84 [76 - 107],101.45% [85.8% - 136.95%],05-12-2020
185,IN- MUNCIE,102.28,42,40,61,88.59,143.72,42 [40 - 61],102.28% [88.59% - 143.72%],05-12-2020
186,IN- MUNSTER,133.1,319,293,367,102.53,187.37,319 [293 - 367],133.1% [102.53% - 187.37%],05-12-2020
187,IN- SOUTH BEND,105.89,210,189,254,89.35,140.37,210 [189 - 254],105.89% [89.35% - 140.37%],05-12-2020
188,IN- TERRE HAUTE,87.99,21,18,40,80.0,118.22,21 [18 - 40],87.99% [80.0% - 118.22%],05-12-2020
190,IA- CEDAR RAPIDS,106.5,152,140,175,91.56,135.47,152 [140 - 175],106.5% [91.56% - 135.47%],05-12-2020
191,IA- DAVENPORT,91.17,134,122,160,84.41,103.66,134 [122 - 160],91.17% [84.41% - 103.66%],05-12-2020
192,IA- DES MOINES,98.47,335,300,417,86.16,129.04,335 [300 - 417],98.47% [86.16% - 129.04%],05-12-2020
193,IA- DUBUQUE,96.95,48,43,56,85.87,115.05,48 [43 - 56],96.95% [85.87% - 115.05%],05-12-2020
194,IA- IOWA CITY,94.54,141,129,165,85.4,110.42,141 [129 - 165],94.54% [85.4% - 110.42%],05-12-2020
195,IA- MASON CITY,84.64,18,16,27,80.68,99.37,18 [16 - 27],84.64% [80.68% - 99.37%],05-12-2020
196,IA- SIOUX CITY,94.59,88,80,102,84.42,109.77,88 [80 - 102],94.59% [84.42% - 109.77%],05-12-2020
197,IA- WATERLOO,98.27,64,57,79,84.07,127.42,64 [57 - 79],98.27% [84.07% - 127.42%],05-12-2020
200,KS- TOPEKA,92.91,109,96,146,83.68,120.27,109 [96 - 146],92.91% [83.68% - 120.27%],05-12-2020
201,KS- WICHITA,86.4,177,157,246,81.78,101.62,177 [157 - 246],86.4% [81.78% - 101.62%],05-12-2020
203,KY- COVINGTON,92.89,77,72,94,87.08,110.88,77 [72 - 94],92.89% [87.08% - 110.88%],05-12-2020
204,KY- LEXINGTON,84.13,116,102,213,80.77,106.09,116 [102 - 213],84.13% [80.77% - 106.09%],05-12-2020
205,KY- LOUISVILLE,89.47,241,214,341,82.6,113.47,241 [214 - 341],89.47% [82.6% - 113.47%],05-12-2020
207,KY- OWENSBORO,86.07,14,12,19,80.0,97.37,14 [12 - 19],86.07% [80.0% - 97.37%],05-12-2020
208,KY- PADUCAH,80.58,0,0,15,80.25,89.56,0 [0 - 15],80.58% [80.25% - 89.56%],05-12-2020
209,LA- ALEXANDRIA,80.0,0,0,0,80.0,81.21,0 [0 - 0],80.0% [80.0% - 81.21%],05-12-2020
210,LA- BATON ROUGE,83.0,35,31,50,80.48,89.92,35 [31 - 50],83.0% [80.48% - 89.92%],05-12-2020
212,LA- HOUMA,83.56,7,7,11,80.0,89.84,7 [7 - 11],83.56% [80.0% - 89.84%],05-12-2020
213,LA- LAFAYETTE,80.57,0,0,7,80.0,84.39,0 [0 - 7],80.57% [80.0% - 84.39%],05-12-2020
214,LA- LAKE CHARLES,80.72,0,0,1,80.0,81.97,0 [0 - 1],80.72% [80.0% - 81.97%],05-12-2020
216,LA- METAIRIE,85.59,24,21,33,81.29,97.11,24 [21 - 33],85.59% [81.29% - 97.11%],05-12-2020
217,LA- MONROE,80.0,0,0,0,80.0,81.3,0 [0 - 0],80.0% [80.0% - 81.3%],05-12-2020
218,LA- NEW ORLEANS,83.57,38,34,50,80.74,90.19,38 [34 - 50],83.57% [80.74% - 90.19%],05-12-2020
219,LA- SHREVEPORT,80.76,8,6,13,80.0,82.89,8 [6 - 13],80.76% [80.0% - 82.89%],05-12-2020
220,LA- SLIDELL,92.22,28,25,35,80.99,110.16,28 [25 - 35],92.22% [80.99% - 110.16%],05-12-2020
221,ME- BANGOR,80.13,0,0,1,80.0,81.74,0 [0 - 1],80.13% [80.0% - 81.74%],05-12-2020
222,ME- PORTLAND,81.68,20,18,28,80.46,85.6,20 [18 - 28],81.68% [80.46% - 85.6%],05-12-2020
223,MD- BALTIMORE,123.23,1564,1442,1830,101.14,174.46,1564 [1442 - 1830],123.23% [101.14% - 174.46%],05-12-2020
225,MD- SALISBURY,105.82,125,115,152,92.59,136.88,125 [115 - 152],105.82% [92.59% - 136.88%],05-12-2020
226,MD- TAKOMA PARK,173.51,636,593,709,130.58,245.35,636 [593 - 709],173.51% [130.58% - 245.35%],05-12-2020
227,MA- BOSTON,95.76,997,892,1190,84.59,116.27,997 [892 - 1190],95.76% [84.59% - 116.27%],05-12-2020
230,MA- SPRINGFIELD,91.99,99,89,122,83.56,109.73,99 [89 - 122],91.99% [83.56% - 109.73%],05-12-2020
231,MA- WORCESTER,98.23,151,136,184,85.24,123.24,151 [136 - 184],98.23% [85.24% - 123.24%],05-12-2020
232,MI- ANN ARBOR,81.96,35,31,45,80.49,85.42,35 [31 - 45],81.96% [80.49% - 85.42%],05-12-2020
233,MI- DEARBORN,81.58,13,12,16,80.49,84.14,13 [12 - 16],81.58% [80.49% - 84.14%],05-12-2020
234,MI- DETROIT,81.93,48,43,59,80.49,84.83,48 [43 - 59],81.93% [80.49% - 84.83%],05-12-2020
235,MI- FLINT,81.12,5,5,9,80.15,84.45,5 [5 - 9],81.12% [80.15% - 84.45%],05-12-2020
236,MI- GRAND RAPIDS,80.54,0,0,3,80.0,81.65,0 [0 - 3],80.54% [80.0% - 81.65%],05-12-2020
238,MI- KALAMAZOO,80.06,0,0,2,80.0,81.56,0 [0 - 2],80.06% [80.0% - 81.56%],05-12-2020
239,MI- LANSING,80.8,0,0,4,80.0,82.74,0 [0 - 4],80.8% [80.0% - 82.74%],05-12-2020
240,MI- MARQUETTE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
242,MI- MUSKEGON,80.0,0,0,1,80.0,81.12,0 [0 - 1],80.0% [80.0% - 81.12%],05-12-2020
243,MI- PETOSKEY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
244,MI- PONTIAC,82.02,7,7,10,80.51,84.98,7 [7 - 10],82.02% [80.51% - 84.98%],05-12-2020
245,MI- ROYAL OAK,81.5,19,18,24,80.42,83.79,19 [18 - 24],81.5% [80.42% - 83.79%],05-12-2020
246,MI- SAGINAW,80.0,0,0,1,80.0,80.72,0 [0 - 1],80.0% [80.0% - 80.72%],05-12-2020
248,MI- ST JOSEPH,83.0,0,0,1,80.99,84.64,0 [0 - 1],83.0% [80.99% - 84.64%],05-12-2020
249,MI- TRAVERSE CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],05-12-2020
250,MN- DULUTH,82.44,15,13,22,80.69,89.04,15 [13 - 22],82.44% [80.69% - 89.04%],05-12-2020
251,MN- MINNEAPOLIS,91.59,533,478,698,83.85,115.07,533 [478 - 698],91.59% [83.85% - 115.07%],05-12-2020
253,MN- ROCHESTER,86.37,93,83,115,81.96,96.58,93 [83 - 115],86.37% [81.96% - 96.58%],05-12-2020
254,MN- ST CLOUD,89.57,33,30,46,82.83,112.11,33 [30 - 46],89.57% [82.83% - 112.11%],05-12-2020
256,MN- ST PAUL,95.15,185,168,238,85.95,123.02,185 [168 - 238],95.15% [85.95% - 123.02%],05-12-2020
257,MS- GULFPORT,94.44,53,48,67,83.62,116.74,53 [48 - 67],94.44% [83.62% - 116.74%],05-12-2020
258,MS- HATTIESBURG,87.06,42,36,67,80.0,113.64,42 [36 - 67],87.06% [80.0% - 113.64%],05-12-2020
259,MS- JACKSON,86.37,156,136,234,81.18,107.96,156 [136 - 234],86.37% [81.18% - 107.96%],05-12-2020
260,MS- MERIDIAN,81.94,7,6,13,80.0,90.12,7 [6 - 13],81.94% [80.0% - 90.12%],05-12-2020
261,MS- OXFORD,87.06,21,18,34,80.0,106.65,21 [18 - 34],87.06% [80.0% - 106.65%],05-12-2020
262,MS- TUPELO,83.94,31,26,55,80.0,102.52,31 [26 - 55],83.94% [80.0% - 102.52%],05-12-2020
263,MO- CAPE GIRARDEAU,80.57,2,2,6,80.19,84.67,2 [2 - 6],80.57% [80.19% - 84.67%],05-12-2020
264,MO- COLUMBIA,82.36,21,18,39,80.65,93.18,21 [18 - 39],82.36% [80.65% - 93.18%],05-12-2020
267,MO- JOPLIN,82.0,10,8,21,80.0,94.99,10 [8 - 21],82.0% [80.0% - 94.99%],05-12-2020
268,MO- KANSAS CITY,92.42,536,486,649,85.03,109.67,536 [486 - 649],92.42% [85.03% - 109.67%],05-12-2020
