date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-14-2020,7,0,25
06-15-2020,7,0,25
06-16-2020,7,0,26
06-17-2020,7,0,26
06-18-2020,8,0,29
06-19-2020,9,0,30
06-20-2020,9,0,32
06-21-2020,9,0,34
06-22-2020,9,0,35
06-23-2020,9,0,37
06-24-2020,10,0,38
06-25-2020,10,0,38
06-26-2020,10,0,40
06-27-2020,10,0,41
06-28-2020,12,0,45
06-29-2020,12,0,48
06-30-2020,13,0,50
07-01-2020,13,0,52
07-02-2020,13,0,52
07-03-2020,14,0,55
07-04-2020,15,0,57
07-05-2020,16,0,59
07-06-2020,16,0,62
07-07-2020,18,0,65
07-08-2020,21,0,67
07-09-2020,23,0,69
07-10-2020,24,0,73
07-11-2020,25,0,76
07-12-2020,25,0,78
07-13-2020,25,0,79
07-14-2020,25,0,81
07-15-2020,25,0,84
07-16-2020,26,0,87
07-17-2020,27,0,89
07-18-2020,27,0,91
07-19-2020,28,0,94
07-20-2020,29,0,97
07-21-2020,31,0,99
07-22-2020,31,0,101
07-23-2020,32,0,105
07-24-2020,34,0,108
07-25-2020,36,0,110
07-26-2020,36,0,111
07-27-2020,36,0,115
07-28-2020,37,0,117
07-29-2020,38,0,118
07-30-2020,39,0,121
07-31-2020,39,0,123
08-01-2020,39,0,125
08-02-2020,40,0,126
08-03-2020,43,0,128
08-04-2020,44,0,130
08-05-2020,46,0,132
08-06-2020,48,0,133
08-07-2020,51,0,135
08-08-2020,52,0,135
