date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,10,0,48
07-20-2020,12,0,49
07-21-2020,10,0,51
07-22-2020,11,0,51
07-23-2020,12,0,54
07-24-2020,14,0,55
07-25-2020,14,0,58
07-26-2020,15,0,60
07-27-2020,15,0,64
07-28-2020,16,0,65
07-29-2020,15,0,68
07-30-2020,15,0,68
07-31-2020,17,0,71
08-01-2020,18,0,75
08-02-2020,23,0,90
08-03-2020,23,0,96
08-04-2020,23,0,101
08-05-2020,27,0,105
08-06-2020,25,0,95
08-07-2020,27,0,99
08-08-2020,29,0,107
08-09-2020,30,0,109
08-10-2020,31,0,114
08-11-2020,32,0,120
08-12-2020,33,0,122
08-13-2020,36,0,125
08-14-2020,39,0,131
08-15-2020,40,0,134
08-16-2020,42,0,139
08-17-2020,44,0,144
08-18-2020,45,0,148
08-19-2020,48,0,152
08-20-2020,37,0,120
08-21-2020,41,0,123
08-22-2020,41,0,123
08-23-2020,42,0,120
08-24-2020,42,0,119
08-25-2020,40,0,117
08-26-2020,43,0,120
08-27-2020,43,0,115
08-28-2020,41,0,113
08-29-2020,42,0,114
08-30-2020,44,0,112
08-31-2020,44,0,108
09-01-2020,44,0,109
09-02-2020,43,0,104
09-03-2020,44,0,103
09-04-2020,44,0,101
09-05-2020,43,0,101
