date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-28-2020,44,3,111
06-29-2020,43,2,109
06-30-2020,43,2,103
07-01-2020,41,2,102
07-02-2020,40,1,98
07-03-2020,39,1,96
07-04-2020,38,1,90
07-05-2020,37,1,89
07-06-2020,35,0,88
07-07-2020,35,0,86
07-08-2020,33,1,83
07-09-2020,32,0,80
07-10-2020,32,0,78
07-11-2020,31,0,73
07-12-2020,32,0,77
07-13-2020,32,0,78
07-14-2020,32,0,78
07-15-2020,32,0,77
07-16-2020,32,0,79
07-17-2020,34,0,76
07-18-2020,33,0,75
07-19-2020,32,0,75
07-20-2020,32,0,76
07-21-2020,32,0,74
07-22-2020,31,0,73
07-23-2020,31,0,73
07-24-2020,32,0,74
07-25-2020,31,0,70
07-26-2020,32,0,71
07-27-2020,31,0,69
07-28-2020,31,0,69
07-29-2020,32,0,68
07-30-2020,31,0,68
07-31-2020,30,0,68
08-01-2020,30,0,66
08-02-2020,35,0,76
08-03-2020,35,0,78
08-04-2020,35,0,76
08-05-2020,35,0,77
08-06-2020,35,0,80
08-07-2020,36,0,77
08-08-2020,36,0,80
08-09-2020,38,0,79
08-10-2020,37,0,81
08-11-2020,38,0,81
08-12-2020,39,0,83
08-13-2020,40,0,84
08-14-2020,40,0,84
08-15-2020,39,0,83
08-16-2020,40,0,85
08-17-2020,41,0,85
08-18-2020,41,0,87
08-19-2020,41,0,88
08-20-2020,43,0,87
08-21-2020,42,0,88
08-22-2020,44,0,88
