date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,10,0,41
07-20-2020,10,0,41
07-21-2020,10,0,42
07-22-2020,10,0,42
07-23-2020,10,0,42
07-24-2020,10,0,42
07-25-2020,10,0,42
07-26-2020,10,0,42
07-27-2020,10,0,42
07-28-2020,10,0,43
07-29-2020,10,0,43
07-30-2020,10,0,43
07-31-2020,10,0,43
08-01-2020,10,0,43
08-02-2020,12,0,48
08-03-2020,12,0,48
08-04-2020,12,0,48
08-05-2020,12,0,49
08-06-2020,12,0,49
08-07-2020,12,0,50
08-08-2020,12,0,51
08-09-2020,12,0,53
08-10-2020,13,0,53
08-11-2020,13,0,54
08-12-2020,13,0,54
08-13-2020,14,0,55
08-14-2020,14,0,56
08-15-2020,14,0,57
08-16-2020,14,0,58
08-17-2020,15,0,58
08-18-2020,15,0,58
08-19-2020,15,0,59
08-20-2020,15,0,60
08-21-2020,15,0,61
08-22-2020,16,0,61
08-23-2020,16,0,62
08-24-2020,17,0,62
08-25-2020,17,0,62
08-26-2020,17,0,63
08-27-2020,18,0,63
08-28-2020,19,0,63
08-29-2020,20,0,63
08-30-2020,20,0,64
08-31-2020,20,0,65
09-01-2020,21,0,65
09-02-2020,21,0,66
09-03-2020,21,0,67
09-04-2020,22,0,69
09-05-2020,22,0,69
