region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,100.85,1035,1002,1118,100.17,101.75,1035 [1002 - 1118],100.85% [100.17% - 101.75%],1761,1703,1837,01-26-2021,projected
2,AL- DOTHAN,101.23,147,145,151,100.41,101.76,147 [145 - 151],101.23% [100.41% - 101.76%],282,271,289,01-26-2021,projected
5,AL- HUNTSVILLE,103.94,214,209,217,103.3,104.84,214 [209 - 217],103.94% [103.3% - 104.84%],450,438,467,01-26-2021,projected
6,AL- MOBILE,102.02,359,350,366,101.46,102.47,359 [350 - 366],102.02% [101.46% - 102.47%],629,613,642,01-26-2021,projected
7,AL- MONTGOMERY,109.3,283,275,297,106.39,113.57,283 [275 - 297],109.3% [106.39% - 113.57%],453,408,519,01-26-2021,projected
9,AL- TUSCALOOSA,99.74,113,108,117,97.54,102.44,113 [108 - 117],99.74% [97.54% - 102.44%],197,175,224,01-26-2021,projected
11,AZ- MESA,154.09,679,666,693,152.22,156.11,679 [666 - 693],154.09% [152.22% - 156.11%],1467,1430,1507,01-26-2021,projected
12,AZ- PHOENIX,126.23,1600,1569,1631,125.08,127.42,1600 [1569 - 1631],126.23% [125.08% - 127.42%],3502,3415,3592,01-26-2021,projected
14,AZ- SUN CITY,110.99,109,107,111,110.12,111.73,109 [107 - 111],110.99% [110.12% - 111.73%],251,244,257,01-26-2021,projected
15,AZ- TUCSON,125.36,670,652,690,123.94,126.59,670 [652 - 690],125.36% [123.94% - 126.59%],1145,1109,1176,01-26-2021,projected
16,AR- FORT SMITH,103.26,140,137,145,102.72,104.28,140 [137 - 145],103.26% [102.72% - 104.28%],298,291,311,01-26-2021,projected
18,AR- JONESBORO,93.94,62,61,63,93.72,94.38,62 [61 - 63],93.94% [93.72% - 94.38%],126,124,130,01-26-2021,projected
19,AR- LITTLE ROCK,96.03,471,457,481,95.44,96.56,471 [457 - 481],96.03% [95.44% - 96.56%],925,891,956,01-26-2021,projected
21,AR- SPRINGDALE,116.42,204,199,210,114.82,117.84,204 [199 - 210],116.42% [114.82% - 117.84%],385,368,400,01-26-2021,projected
22,AR- TEXARKANA,94.29,84,83,85,93.06,94.49,84 [83 - 85],94.29% [93.06% - 94.49%],140,128,142,01-26-2021,projected
23,CA- ORANGE CO.,105.62,891,869,911,104.86,106.32,891 [869 - 911],105.62% [104.86% - 106.32%],1960,1902,2014,01-26-2021,projected
25,CA- BAKERSFIELD,100.05,341,333,348,99.55,100.6,341 [333 - 348],100.05% [99.55% - 100.6%],725,707,745,01-26-2021,projected
31,CA- CHICO,95.78,43,42,45,95.0,96.25,43 [42 - 45],95.78% [95.0% - 96.25%],101,96,104,01-26-2021,projected
33,CA- CONTRA COSTA CO.,100.27,169,164,172,99.67,100.82,169 [164 - 172],100.27% [99.67% - 100.82%],406,394,417,01-26-2021,projected
43,CA- FRESNO,112.46,334,326,340,111.63,113.16,334 [326 - 340],112.46% [111.63% - 113.16%],741,722,757,01-26-2021,projected
56,CA- LOS ANGELES,109.96,3679,3550,3793,108.93,110.9,3679 [3550 - 3793],109.96% [108.93% - 110.9%],7430,7176,7665,01-26-2021,projected
58,CA- MODESTO,109.32,208,203,212,108.68,110.08,208 [203 - 212],109.32% [108.68% - 110.08%],504,493,517,01-26-2021,projected
62,CA- NAPA,98.21,49,48,51,97.87,98.38,49 [48 - 51],98.21% [97.87% - 98.38%],106,104,107,01-26-2021,projected
65,CA- ALAMEDA CO.,94.92,189,184,194,94.53,95.42,189 [184 - 194],94.92% [94.53% - 95.42%],504,491,521,01-26-2021,projected
69,CA- PALM SPR/RANCHO MIR.,110.96,180,177,184,110.29,111.62,180 [177 - 184],110.96% [110.29% - 111.62%],326,319,333,01-26-2021,projected
73,CA- REDDING,86.47,35,34,36,86.28,86.75,35 [34 - 36],86.47% [86.28% - 86.75%],70,68,73,01-26-2021,projected
77,CA- SACRAMENTO,98.52,365,357,373,98.0,98.96,365 [357 - 373],98.52% [98.0% - 98.96%],886,861,907,01-26-2021,projected
78,CA- SALINAS,106.48,84,82,86,105.73,107.24,84 [82 - 86],106.48% [105.73% - 107.24%],210,204,216,01-26-2021,projected
79,CA- SAN BERNARDINO,129.34,1330,1304,1355,128.22,130.31,1330 [1304 - 1355],129.34% [128.22% - 130.31%],2853,2788,2909,01-26-2021,projected
80,CA- SAN DIEGO,111.18,1103,1081,1124,110.31,112.18,1103 [1081 - 1124],111.18% [110.31% - 112.18%],2193,2132,2263,01-26-2021,projected
81,CA- SAN FRANCISCO,87.27,160,155,163,87.1,87.53,160 [155 - 163],87.27% [87.1% - 87.53%],369,360,382,01-26-2021,projected
82,CA- SAN JOSE,102.37,301,292,310,101.48,103.1,301 [292 - 310],102.37% [101.48% - 103.1%],677,650,699,01-26-2021,projected
83,CA- SAN LUIS OBISPO,110.26,60,58,61,108.95,110.7,60 [58 - 61],110.26% [108.95% - 110.7%],138,132,140,01-26-2021,projected
85,CA- SAN MATEO CO.,92.13,148,145,152,91.8,92.43,148 [145 - 152],92.13% [91.8% - 92.43%],327,318,335,01-26-2021,projected
86,CA- SANTA BARBARA,108.16,153,149,156,107.43,108.99,153 [149 - 156],108.16% [107.43% - 108.99%],272,265,280,01-26-2021,projected
87,CA- SANTA CRUZ,112.59,64,62,66,110.92,113.43,64 [62 - 66],112.59% [110.92% - 113.43%],117,111,120,01-26-2021,projected
89,CA- SANTA ROSA,88.81,74,72,75,88.54,89.03,74 [72 - 75],88.81% [88.54% - 89.03%],164,159,168,01-26-2021,projected
91,CA- STOCKTON,108.5,126,123,128,107.66,109.16,126 [123 - 128],108.5% [107.66% - 109.16%],303,294,310,01-26-2021,projected
96,CA- VENTURA,125.58,431,412,448,123.55,127.3,431 [412 - 448],125.58% [123.55% - 127.3%],717,685,744,01-26-2021,projected
101,CO- BOULDER,91.79,28,27,28,91.37,92.21,28 [27 - 28],91.79% [91.37% - 92.21%],56,54,58,01-26-2021,projected
102,CO- COLORADO SPRINGS,96.81,84,81,85,96.23,97.58,84 [81 - 85],96.81% [96.23% - 97.58%],174,168,182,01-26-2021,projected
103,CO- DENVER,94.11,309,300,319,93.61,94.67,309 [300 - 319],94.11% [93.61% - 94.67%],674,650,701,01-26-2021,projected
104,CO- FORT COLLINS,92.83,37,36,38,92.68,93.3,37 [36 - 38],92.83% [92.68% - 93.3%],82,81,85,01-26-2021,projected
105,CO- GRAND JUNCTION,102.35,105,103,109,100.71,103.74,105 [103 - 109],102.35% [100.71% - 103.74%],177,164,188,01-26-2021,projected
106,CO- GREELEY,92.1,42,41,43,91.71,92.48,42 [41 - 43],92.1% [91.71% - 92.48%],94,91,97,01-26-2021,projected
107,CO- PUEBLO,82.51,7,7,7,82.38,82.76,7 [7 - 7],82.51% [82.38% - 82.76%],20,19,22,01-26-2021,projected
109,CT- BRIDGEPORT,97.94,137,134,140,97.46,98.47,137 [134 - 140],97.94% [97.46% - 98.47%],304,296,313,01-26-2021,projected
110,CT- HARTFORD,102.57,372,365,380,101.99,103.13,372 [365 - 380],102.57% [101.99% - 103.13%],735,716,753,01-26-2021,projected
111,CT- NEW HAVEN,100.02,388,380,395,99.52,100.61,388 [380 - 395],100.02% [99.52% - 100.61%],771,752,794,01-26-2021,projected
112,DE- WILMINGTON,104.27,231,226,235,103.68,104.7,231 [226 - 235],104.27% [103.68% - 104.7%],452,441,460,01-26-2021,projected
113,DC- WASHINGTON,106.29,679,665,693,105.63,107.04,679 [665 - 693],106.29% [105.63% - 107.04%],1443,1407,1484,01-26-2021,projected
115,FL- BRADENTON,107.79,124,121,127,105.39,110.18,124 [121 - 127],107.79% [105.39% - 110.18%],197,180,214,01-26-2021,projected
116,FL- CLEARWATER,93.56,102,100,104,93.19,94.05,102 [100 - 104],93.56% [93.19% - 94.05%],222,216,230,01-26-2021,projected
118,FL- FORT LAUDERDALE,98.65,948,927,969,98.07,99.2,948 [927 - 969],98.65% [98.07% - 99.2%],1622,1572,1670,01-26-2021,projected
119,FL- FORT MYERS,96.75,385,377,395,96.23,97.38,385 [377 - 395],96.75% [96.23% - 97.38%],641,621,665,01-26-2021,projected
120,FL- GAINESVILLE,97.54,171,166,175,96.78,98.2,171 [166 - 175],97.54% [96.78% - 98.2%],323,309,335,01-26-2021,projected
122,FL- HUDSON,95.02,98,96,100,94.54,95.58,98 [96 - 100],95.02% [94.54% - 95.58%],188,182,195,01-26-2021,projected
123,FL- JACKSONVILLE,102.82,609,595,624,102.13,103.82,609 [595 - 624],102.82% [102.13% - 103.82%],1121,1087,1170,01-26-2021,projected
124,FL- LAKELAND,103.22,137,134,139,102.57,103.97,137 [134 - 139],103.22% [102.57% - 103.97%],248,241,256,01-26-2021,projected
127,FL- MIAMI,104.72,1394,1366,1422,104.01,105.48,1394 [1366 - 1422],104.72% [104.01% - 105.48%],2665,2589,2747,01-26-2021,projected
129,FL- OCALA,100.61,152,149,157,100.03,101.27,152 [149 - 157],100.61% [100.03% - 101.27%],282,274,291,01-26-2021,projected
130,FL- ORLANDO,101.39,1160,1135,1183,100.76,102.05,1160 [1135 - 1183],101.39% [100.76% - 102.05%],2216,2151,2285,01-26-2021,projected
131,FL- ORMOND BEACH,91.79,107,104,110,91.49,92.15,107 [104 - 110],91.79% [91.49% - 92.15%],195,190,201,01-26-2021,projected
133,FL- PANAMA CITY,111.48,129,126,134,109.52,114.49,129 [126 - 134],111.48% [109.52% - 114.49%],209,196,229,01-26-2021,projected
134,FL- PENSACOLA,105.97,358,350,365,105.12,107.12,358 [350 - 365],105.97% [105.12% - 107.12%],610,590,637,01-26-2021,projected
137,FL- SARASOTA,93.43,114,111,116,92.8,93.84,114 [111 - 116],93.43% [92.8% - 93.84%],194,185,200,01-26-2021,projected
