date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-06-2020,17,17,17
09-07-2020,18,18,18
09-08-2020,18,17,19
09-09-2020,16,16,16
09-10-2020,17,17,19
09-11-2020,16,16,16
09-12-2020,17,17,18
09-13-2020,17,17,18
09-14-2020,18,17,19
09-15-2020,19,19,19
09-16-2020,19,18,20
09-17-2020,18,18,19
09-18-2020,18,18,18
09-19-2020,19,18,19
09-20-2020,19,19,19
09-21-2020,19,19,19
09-22-2020,19,19,21
09-23-2020,20,19,21
09-24-2020,20,19,22
09-25-2020,20,19,22
09-26-2020,21,18,23
09-27-2020,22,18,24
09-28-2020,21,17,24
09-29-2020,21,17,25
09-30-2020,21,17,25
10-01-2020,21,17,26
10-02-2020,21,15,28
10-03-2020,22,15,31
10-04-2020,23,15,30
10-05-2020,24,16,31
10-06-2020,24,16,32
10-07-2020,25,17,34
10-08-2020,25,17,35
10-09-2020,27,17,37
10-10-2020,27,17,38
10-11-2020,28,21,40
10-12-2020,28,21,41
10-13-2020,29,21,42
10-14-2020,29,21,44
10-15-2020,32,23,47
10-16-2020,32,23,49
10-17-2020,34,23,50
10-18-2020,35,23,53
10-19-2020,34,22,52
10-20-2020,34,22,54
10-21-2020,35,24,56
10-22-2020,36,24,58
10-23-2020,37,24,60
10-24-2020,37,25,62
10-25-2020,38,25,63
10-26-2020,39,24,65
10-27-2020,41,24,66
10-28-2020,40,25,70
10-29-2020,40,25,72
10-30-2020,40,24,73
10-31-2020,40,25,74
11-01-2020,40,25,75
11-02-2020,41,25,78
11-03-2020,41,24,80
11-04-2020,42,23,81
11-05-2020,42,23,83
11-06-2020,42,23,83
11-07-2020,42,24,86
