date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-06-2020,26,26,28
09-07-2020,27,25,28
09-08-2020,28,26,29
09-09-2020,29,27,29
09-10-2020,30,27,30
09-11-2020,29,26,30
09-12-2020,29,26,29
09-13-2020,28,25,30
09-14-2020,28,26,29
09-15-2020,28,26,29
09-16-2020,28,28,31
09-17-2020,28,26,30
09-18-2020,27,24,29
09-19-2020,27,25,28
09-20-2020,27,25,28
09-21-2020,27,25,29
09-22-2020,27,25,29
09-23-2020,27,24,29
09-24-2020,27,24,29
09-25-2020,27,24,30
09-26-2020,27,24,29
09-27-2020,27,24,30
09-28-2020,28,23,30
09-29-2020,28,23,30
09-30-2020,28,23,30
10-01-2020,28,23,30
10-02-2020,28,23,30
10-03-2020,28,23,34
10-04-2020,28,23,34
10-05-2020,28,23,34
10-06-2020,28,23,35
10-07-2020,29,23,37
10-08-2020,29,23,37
10-09-2020,32,24,37
10-10-2020,32,23,37
10-11-2020,33,28,38
10-12-2020,33,28,39
10-13-2020,33,28,39
10-14-2020,33,29,39
10-15-2020,34,29,42
10-16-2020,34,29,42
10-17-2020,34,29,43
10-18-2020,34,29,44
10-19-2020,35,29,46
10-20-2020,36,29,47
10-21-2020,36,29,48
10-22-2020,37,29,49
10-23-2020,37,29,51
10-24-2020,37,30,51
10-25-2020,37,30,52
10-26-2020,37,30,53
10-27-2020,37,30,54
10-28-2020,38,30,55
10-29-2020,38,30,58
10-30-2020,38,30,59
10-31-2020,38,30,60
11-01-2020,38,30,62
11-02-2020,38,30,63
11-03-2020,40,30,63
11-04-2020,40,30,65
11-05-2020,40,30,64
11-06-2020,42,30,65
11-07-2020,42,30,65
