date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,3,3,3
11-02-2020,3,3,3
11-03-2020,3,3,3
11-04-2020,3,3,3
11-05-2020,3,3,3
11-06-2020,3,3,3
11-07-2020,3,3,4
11-08-2020,4,3,4
11-09-2020,4,4,4
11-10-2020,6,6,6
11-11-2020,6,6,6
11-12-2020,6,6,6
11-13-2020,7,6,7
11-14-2020,7,7,8
11-15-2020,8,7,8
11-16-2020,8,7,8
11-17-2020,8,8,10
11-18-2020,9,8,11
11-19-2020,9,8,11
11-20-2020,10,8,12
11-21-2020,11,9,13
11-22-2020,11,9,14
11-23-2020,11,9,15
11-24-2020,12,10,15
11-25-2020,13,10,16
11-26-2020,13,10,18
11-27-2020,13,10,18
11-28-2020,14,10,20
11-29-2020,14,10,20
11-30-2020,16,10,22
12-01-2020,16,11,22
12-02-2020,16,11,24
12-03-2020,16,11,25
12-04-2020,17,11,27
12-05-2020,17,11,25
12-06-2020,17,11,27
12-07-2020,18,12,28
12-08-2020,18,12,29
12-09-2020,20,12,31
12-10-2020,20,12,33
12-11-2020,20,12,34
12-12-2020,22,12,35
12-13-2020,22,13,37
12-14-2020,23,14,39
12-15-2020,24,14,40
12-16-2020,25,14,42
12-17-2020,25,14,44
12-18-2020,26,14,46
12-19-2020,27,14,49
12-20-2020,28,15,50
12-21-2020,29,16,53
12-22-2020,29,16,55
12-23-2020,30,16,57
12-24-2020,31,16,59
12-25-2020,32,16,62
12-26-2020,33,16,64
12-27-2020,34,16,67
12-28-2020,35,16,69
12-29-2020,36,17,71
12-30-2020,37,17,75
12-31-2020,38,17,77
01-01-2021,39,17,81
01-02-2021,40,17,83
