date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,16,16,16
11-02-2020,19,19,19
11-03-2020,20,20,20
11-04-2020,21,21,21
11-05-2020,24,24,24
11-06-2020,26,26,26
11-07-2020,32,32,32
11-08-2020,34,33,34
11-09-2020,34,34,35
11-10-2020,36,36,36
11-11-2020,35,34,35
11-12-2020,35,35,35
11-13-2020,38,37,38
11-14-2020,39,38,40
11-15-2020,40,40,42
11-16-2020,43,40,43
11-17-2020,43,42,46
11-18-2020,44,42,50
11-19-2020,47,42,52
11-20-2020,49,43,53
11-21-2020,49,44,55
11-22-2020,50,43,58
11-23-2020,52,44,59
11-24-2020,52,44,61
11-25-2020,53,44,63
11-26-2020,53,43,67
11-27-2020,52,39,67
11-28-2020,53,39,68
11-29-2020,52,38,69
11-30-2020,52,38,70
12-01-2020,50,37,70
12-02-2020,51,37,72
12-03-2020,50,34,69
12-04-2020,50,33,69
12-05-2020,48,33,64
12-06-2020,48,33,63
12-07-2020,48,31,63
12-08-2020,46,30,62
12-09-2020,45,29,62
12-10-2020,44,28,60
12-11-2020,43,27,59
12-12-2020,42,26,57
12-13-2020,42,25,56
12-14-2020,40,25,54
12-15-2020,39,24,55
12-16-2020,38,24,52
12-17-2020,37,24,52
12-18-2020,35,21,49
12-19-2020,34,20,48
12-20-2020,34,19,47
12-21-2020,34,19,47
12-22-2020,31,18,43
12-23-2020,30,17,43
12-24-2020,30,17,42
12-25-2020,28,16,40
12-26-2020,26,13,38
12-27-2020,26,13,38
12-28-2020,24,13,36
12-29-2020,23,12,34
12-30-2020,22,11,33
12-31-2020,22,10,32
01-01-2021,21,9,30
01-02-2021,20,8,30
