date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,8,8,8
11-02-2020,10,10,10
11-03-2020,11,11,11
11-04-2020,11,11,11
11-05-2020,13,13,13
11-06-2020,13,13,13
11-07-2020,13,13,13
11-08-2020,15,15,15
11-09-2020,14,13,14
11-10-2020,16,16,16
11-11-2020,17,17,17
11-12-2020,19,19,20
11-13-2020,21,20,22
11-14-2020,22,22,23
11-15-2020,23,23,24
11-16-2020,24,24,26
11-17-2020,26,24,26
11-18-2020,27,25,29
11-19-2020,28,26,31
11-20-2020,30,27,33
11-21-2020,31,28,34
11-22-2020,33,28,37
11-23-2020,34,28,38
11-24-2020,35,28,40
11-25-2020,35,28,41
11-26-2020,35,28,43
11-27-2020,35,26,43
11-28-2020,35,26,43
11-29-2020,34,25,43
11-30-2020,34,25,43
12-01-2020,32,24,42
12-02-2020,31,23,41
12-03-2020,29,22,39
12-04-2020,28,22,37
12-05-2020,28,20,32
12-06-2020,26,20,30
12-07-2020,25,18,29
12-08-2020,24,18,28
12-09-2020,23,17,27
12-10-2020,21,15,25
12-11-2020,20,14,24
12-12-2020,19,14,23
12-13-2020,17,12,21
12-14-2020,17,12,20
12-15-2020,16,10,18
12-16-2020,15,10,18
12-17-2020,15,9,17
12-18-2020,14,9,17
12-19-2020,12,8,16
12-20-2020,10,8,16
12-21-2020,10,8,15
12-22-2020,9,7,13
12-23-2020,8,7,13
12-24-2020,8,7,10
12-25-2020,8,7,10
12-26-2020,7,4,10
12-27-2020,7,4,9
12-28-2020,7,4,9
12-29-2020,7,3,8
12-30-2020,7,2,8
12-31-2020,5,2,8
01-01-2021,5,2,7
01-02-2021,5,2,7
