date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,13,13,14
11-02-2020,14,14,14
11-03-2020,15,15,15
11-04-2020,17,17,17
11-05-2020,17,16,17
11-06-2020,19,19,19
11-07-2020,20,19,20
11-08-2020,20,20,20
11-09-2020,21,21,21
11-10-2020,22,22,22
11-11-2020,21,21,21
11-12-2020,24,24,25
11-13-2020,25,25,26
11-14-2020,26,26,27
11-15-2020,27,27,28
11-16-2020,29,27,30
11-17-2020,30,28,32
11-18-2020,32,29,35
11-19-2020,33,31,37
11-20-2020,35,31,38
11-21-2020,37,32,41
11-22-2020,38,33,43
11-23-2020,39,34,46
11-24-2020,42,35,49
11-25-2020,44,36,53
11-26-2020,45,37,57
11-27-2020,47,34,60
11-28-2020,48,35,63
11-29-2020,49,34,66
11-30-2020,50,35,69
12-01-2020,51,34,71
12-02-2020,52,35,75
12-03-2020,52,36,75
12-04-2020,54,36,79
12-05-2020,53,37,76
12-06-2020,54,37,79
12-07-2020,56,38,82
12-08-2020,57,38,84
12-09-2020,58,38,86
12-10-2020,59,38,89
12-11-2020,60,39,90
12-12-2020,61,38,92
12-13-2020,62,38,94
12-14-2020,62,38,95
12-15-2020,62,38,97
12-16-2020,61,38,98
12-17-2020,61,36,98
12-18-2020,61,36,99
12-19-2020,61,36,99
12-20-2020,61,36,101
12-21-2020,61,35,101
12-22-2020,60,34,101
12-23-2020,60,34,101
12-24-2020,59,33,101
12-25-2020,58,33,100
12-26-2020,58,32,100
12-27-2020,57,31,100
12-28-2020,56,30,99
12-29-2020,56,30,98
12-30-2020,55,29,98
12-31-2020,54,28,97
01-01-2021,53,27,96
01-02-2021,52,26,96
