date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,15,14,15
11-02-2020,17,17,18
11-03-2020,14,14,14
11-04-2020,15,15,15
11-05-2020,15,15,16
11-06-2020,16,16,16
11-07-2020,16,16,16
11-08-2020,18,16,18
11-09-2020,18,18,19
11-10-2020,19,19,20
11-11-2020,20,20,20
11-12-2020,21,21,21
11-13-2020,21,21,21
11-14-2020,21,21,22
11-15-2020,22,21,24
11-16-2020,24,22,24
11-17-2020,24,22,25
11-18-2020,24,22,26
11-19-2020,26,22,27
11-20-2020,26,22,29
11-21-2020,26,23,30
11-22-2020,26,23,31
11-23-2020,27,23,32
11-24-2020,27,23,34
11-25-2020,29,23,35
11-26-2020,29,23,36
11-27-2020,29,21,38
11-28-2020,29,21,39
11-29-2020,28,21,39
11-30-2020,29,21,41
12-01-2020,28,19,40
12-02-2020,28,19,43
12-03-2020,28,18,41
12-04-2020,28,18,44
12-05-2020,27,18,41
12-06-2020,27,17,41
12-07-2020,27,17,42
12-08-2020,27,16,42
12-09-2020,26,15,43
12-10-2020,26,15,43
12-11-2020,27,15,44
12-12-2020,26,15,44
12-13-2020,25,14,44
12-14-2020,25,14,44
12-15-2020,25,13,45
12-16-2020,25,13,45
12-17-2020,25,12,46
12-18-2020,25,12,46
12-19-2020,25,12,46
12-20-2020,24,12,45
12-21-2020,24,11,45
12-22-2020,23,11,45
12-23-2020,23,11,45
12-24-2020,22,9,45
12-25-2020,22,9,45
12-26-2020,22,9,45
12-27-2020,22,9,44
12-28-2020,22,8,44
12-29-2020,20,7,43
12-30-2020,20,7,43
12-31-2020,19,7,43
01-01-2021,18,7,43
01-02-2021,18,6,42
