date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,25,24,25
11-02-2020,27,26,27
11-03-2020,28,27,29
11-04-2020,30,29,31
11-05-2020,31,30,32
11-06-2020,33,32,34
11-07-2020,35,34,36
11-08-2020,37,36,37
11-09-2020,34,33,35
11-10-2020,40,40,41
11-11-2020,42,41,43
11-12-2020,47,46,47
11-13-2020,49,48,49
11-14-2020,51,49,52
11-15-2020,53,51,55
11-16-2020,56,53,58
11-17-2020,58,55,62
11-18-2020,61,57,66
11-19-2020,64,58,70
11-20-2020,67,60,75
11-21-2020,70,62,79
11-22-2020,74,64,85
11-23-2020,77,65,90
11-24-2020,81,67,97
11-25-2020,84,69,103
11-26-2020,88,70,109
11-27-2020,88,66,116
11-28-2020,93,68,123
11-29-2020,93,66,129
11-30-2020,97,68,137
12-01-2020,99,69,142
12-02-2020,102,70,150
12-03-2020,102,72,151
12-04-2020,106,73,159
12-05-2020,105,73,153
12-06-2020,109,75,160
12-07-2020,112,76,167
12-08-2020,115,76,174
12-09-2020,118,77,181
12-10-2020,120,78,187
12-11-2020,123,79,193
12-12-2020,125,80,200
12-13-2020,128,80,206
12-14-2020,131,81,213
12-15-2020,134,81,221
12-16-2020,137,82,228
12-17-2020,139,82,236
12-18-2020,142,82,243
12-19-2020,145,83,251
12-20-2020,148,83,258
12-21-2020,151,83,266
12-22-2020,154,84,274
12-23-2020,156,84,283
12-24-2020,159,85,291
12-25-2020,162,85,300
12-26-2020,164,85,309
12-27-2020,167,85,318
12-28-2020,170,85,326
12-29-2020,171,85,336
12-30-2020,173,85,346
12-31-2020,175,85,354
01-01-2021,177,85,364
01-02-2021,178,85,373
