date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
04-04-2021,7,6,7
04-05-2021,8,7,8
04-06-2021,8,8,8
04-07-2021,8,7,8
04-08-2021,8,7,8
04-09-2021,8,7,10
04-10-2021,8,7,10
04-11-2021,8,7,11
04-12-2021,8,7,11
04-13-2021,8,8,13
04-14-2021,8,8,14
04-15-2021,8,8,14
04-16-2021,9,8,16
04-17-2021,9,8,18
04-18-2021,9,8,19
04-19-2021,9,8,20
04-20-2021,11,8,23
04-21-2021,11,8,27
04-22-2021,11,8,29
04-23-2021,11,8,33
04-24-2021,11,8,39
04-25-2021,11,8,43
04-26-2021,13,10,46
04-27-2021,14,10,51
04-28-2021,14,11,54
04-29-2021,14,11,58
04-30-2021,16,11,62
05-01-2021,17,11,67
05-02-2021,17,11,72
05-03-2021,19,11,76
05-04-2021,20,12,78
05-05-2021,23,12,81
05-06-2021,23,12,83
05-07-2021,24,12,85
05-08-2021,27,13,88
05-09-2021,27,13,93
05-10-2021,27,13,96
05-11-2021,28,15,101
05-12-2021,30,15,102
05-13-2021,33,17,104
05-14-2021,34,18,105
05-15-2021,34,18,105
05-16-2021,35,18,106
05-17-2021,36,19,110
05-18-2021,40,20,112
05-19-2021,41,21,115
05-20-2021,42,21,118
05-21-2021,44,22,121
05-22-2021,45,22,130
05-23-2021,49,23,133
05-24-2021,50,25,137
05-25-2021,51,26,143
05-26-2021,52,26,147
05-27-2021,55,26,155
05-28-2021,59,26,159
05-29-2021,60,26,165
05-30-2021,61,25,170
05-31-2021,63,25,174
06-01-2021,66,25,182
06-02-2021,69,25,186
06-03-2021,71,24,190
06-04-2021,72,24,193
06-05-2021,75,25,199
