date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
04-25-2021,7,7,9
04-26-2021,7,7,9
04-27-2021,7,7,9
04-28-2021,7,7,9
04-29-2021,9,8,9
04-30-2021,9,8,9
05-01-2021,9,8,9
05-02-2021,9,8,9
05-03-2021,9,8,9
05-04-2021,9,7,9
05-05-2021,9,7,9
05-06-2021,8,7,9
05-07-2021,8,7,9
05-08-2021,8,7,9
05-09-2021,7,7,9
05-10-2021,7,7,9
05-11-2021,7,7,9
05-12-2021,7,7,9
05-13-2021,7,7,9
05-14-2021,7,7,10
05-15-2021,7,7,11
05-16-2021,7,7,12
05-17-2021,7,7,12
05-18-2021,7,7,12
05-19-2021,7,7,12
05-20-2021,8,7,12
05-21-2021,9,7,14
05-22-2021,9,7,14
05-23-2021,9,7,16
05-24-2021,10,7,16
05-25-2021,10,7,16
05-26-2021,10,7,18
05-27-2021,10,8,20
05-28-2021,10,8,20
05-29-2021,11,8,22
05-30-2021,12,9,23
05-31-2021,12,9,27
06-01-2021,13,9,29
06-02-2021,14,9,32
06-03-2021,14,9,33
06-04-2021,14,9,37
06-05-2021,17,9,39
06-06-2021,17,10,41
06-07-2021,18,10,46
06-08-2021,18,10,51
06-09-2021,20,10,54
06-10-2021,21,11,56
06-11-2021,22,11,62
06-12-2021,25,11,66
06-13-2021,26,12,70
06-14-2021,28,12,75
06-15-2021,30,12,81
06-16-2021,34,12,88
06-17-2021,35,13,96
06-18-2021,37,13,103
06-19-2021,39,14,114
06-20-2021,41,15,125
06-21-2021,43,15,137
06-22-2021,47,17,147
06-23-2021,50,17,160
06-24-2021,54,17,174
06-25-2021,57,18,188
06-26-2021,59,18,206
