date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
04-04-2021,25,24,27
04-05-2021,25,24,26
04-06-2021,25,24,26
04-07-2021,24,24,27
04-08-2021,27,24,27
04-09-2021,26,24,27
04-10-2021,26,24,27
04-11-2021,24,24,27
04-12-2021,24,23,27
04-13-2021,24,23,27
04-14-2021,24,23,27
04-15-2021,24,23,27
04-16-2021,24,23,28
04-17-2021,24,23,28
04-18-2021,24,23,28
04-19-2021,24,23,29
04-20-2021,24,23,29
04-21-2021,25,23,29
04-22-2021,26,23,29
04-23-2021,26,22,31
04-24-2021,27,22,32
04-25-2021,27,22,32
04-26-2021,27,22,34
04-27-2021,27,22,35
04-28-2021,27,22,38
04-29-2021,28,23,38
04-30-2021,30,23,38
05-01-2021,30,23,39
05-02-2021,30,23,40
05-03-2021,30,23,42
05-04-2021,31,23,42
05-05-2021,32,24,45
05-06-2021,34,24,45
05-07-2021,34,24,46
05-08-2021,37,24,49
05-09-2021,38,24,50
05-10-2021,38,24,52
05-11-2021,39,24,54
05-12-2021,39,25,55
05-13-2021,40,26,57
05-14-2021,42,27,58
05-15-2021,43,28,62
05-16-2021,44,28,64
05-17-2021,45,28,67
05-18-2021,47,28,69
05-19-2021,48,28,70
05-20-2021,51,29,76
05-21-2021,52,30,80
05-22-2021,52,30,82
05-23-2021,54,32,86
05-24-2021,56,34,90
05-25-2021,57,35,95
05-26-2021,57,37,97
05-27-2021,61,37,102
05-28-2021,62,37,105
05-29-2021,64,40,111
05-30-2021,67,40,114
05-31-2021,70,42,119
06-01-2021,71,42,125
06-02-2021,72,43,130
06-03-2021,77,44,137
06-04-2021,79,44,142
06-05-2021,84,45,150
