date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-02-2020,4,4,4
08-03-2020,5,5,5
08-04-2020,5,5,5
08-05-2020,5,4,5
08-06-2020,4,4,4
08-07-2020,3,2,3
08-08-2020,3,3,4
08-09-2020,3,3,4
08-10-2020,4,3,4
08-11-2020,4,3,4
08-12-2020,5,4,5
08-13-2020,4,4,5
08-14-2020,4,4,5
08-15-2020,5,5,5
08-16-2020,6,6,6
08-17-2020,6,6,6
08-18-2020,6,6,6
08-19-2020,6,6,6
08-20-2020,6,6,6
08-21-2020,5,5,5
08-22-2020,5,3,5
08-23-2020,4,3,4
08-24-2020,4,3,4
08-25-2020,5,4,5
08-26-2020,4,4,4
08-27-2020,4,4,5
08-28-2020,4,4,4
08-29-2020,3,3,3
08-30-2020,3,3,3
08-31-2020,3,3,3
09-01-2020,3,3,3
09-02-2020,3,3,3
09-03-2020,3,3,3
09-04-2020,3,3,3
09-05-2020,4,4,5
09-06-2020,4,4,5
09-07-2020,5,5,5
09-08-2020,3,3,5
09-09-2020,4,3,6
09-10-2020,4,4,6
09-11-2020,4,4,6
09-12-2020,4,4,5
09-13-2020,4,4,5
09-14-2020,4,4,5
09-15-2020,4,4,5
09-16-2020,4,4,5
09-17-2020,4,4,5
09-18-2020,4,4,5
09-19-2020,4,4,5
09-20-2020,4,4,6
09-21-2020,4,4,6
09-22-2020,5,4,6
09-23-2020,5,4,6
09-24-2020,5,4,6
09-25-2020,6,4,6
09-26-2020,6,4,6
