date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-02-2020,0,0,0
08-03-2020,0,0,0
08-04-2020,0,0,0
08-05-2020,0,0,0
08-06-2020,0,0,0
08-07-2020,0,0,0
08-08-2020,0,0,0
08-09-2020,0,0,0
08-10-2020,0,0,0
08-11-2020,0,0,0
08-12-2020,0,0,0
08-13-2020,0,0,0
08-14-2020,0,0,0
08-15-2020,0,0,0
08-16-2020,0,0,0
08-17-2020,0,0,0
08-18-2020,0,0,0
08-19-2020,0,0,0
08-20-2020,0,0,0
08-21-2020,0,0,0
08-22-2020,0,0,0
08-23-2020,0,0,0
08-24-2020,1,1,2
08-25-2020,2,1,2
08-26-2020,1,0,1
08-27-2020,2,2,2
08-28-2020,1,1,1
08-29-2020,1,1,1
08-30-2020,1,1,1
08-31-2020,1,1,1
09-01-2020,1,1,1
09-02-2020,1,1,1
09-03-2020,1,1,1
09-04-2020,1,1,1
09-05-2020,4,3,4
09-06-2020,4,4,5
09-07-2020,4,4,5
09-08-2020,5,4,6
09-09-2020,6,5,7
09-10-2020,6,6,7
09-11-2020,6,6,8
09-12-2020,6,6,8
09-13-2020,7,6,8
09-14-2020,9,6,9
09-15-2020,9,6,9
09-16-2020,9,7,10
09-17-2020,10,8,11
09-18-2020,10,9,11
09-19-2020,11,9,11
09-20-2020,11,10,12
09-21-2020,11,10,12
09-22-2020,12,10,12
09-23-2020,12,10,12
09-24-2020,12,11,13
09-25-2020,12,11,14
09-26-2020,13,11,16
