date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-20-2020,61,60,63
12-21-2020,60,59,62
12-22-2020,50,49,52
12-23-2020,53,51,55
12-24-2020,49,48,51
12-25-2020,49,47,50
12-26-2020,49,48,50
12-27-2020,53,50,54
12-28-2020,58,57,59
12-29-2020,58,57,59
12-30-2020,61,60,62
12-31-2020,60,59,62
01-01-2021,58,57,62
01-02-2021,58,56,61
01-03-2021,58,55,61
01-04-2021,58,54,61
01-05-2021,57,53,62
01-06-2021,56,52,62
01-07-2021,55,51,62
01-08-2021,55,49,62
01-09-2021,56,47,69
01-10-2021,55,46,69
01-11-2021,56,45,71
01-12-2021,55,44,72
01-13-2021,56,43,73
01-14-2021,57,42,75
01-15-2021,58,43,76
01-16-2021,58,42,77
01-17-2021,59,45,79
01-18-2021,60,45,81
01-19-2021,60,44,82
01-20-2021,61,44,84
01-21-2021,61,44,86
01-22-2021,61,43,88
01-23-2021,61,43,91
01-24-2021,61,42,92
01-25-2021,61,42,94
01-26-2021,61,42,96
01-27-2021,62,41,98
01-28-2021,62,40,100
01-29-2021,62,40,102
01-30-2021,62,39,103
01-31-2021,62,39,105
02-01-2021,62,38,107
02-02-2021,62,37,108
02-03-2021,62,37,110
02-04-2021,63,37,111
02-05-2021,63,37,113
02-06-2021,63,36,114
02-07-2021,63,36,116
02-08-2021,62,35,117
02-09-2021,62,34,118
02-10-2021,62,34,118
02-11-2021,62,34,119
02-12-2021,62,33,121
02-13-2021,62,33,122
02-14-2021,62,32,123
02-15-2021,62,32,122
02-16-2021,61,31,122
02-17-2021,61,31,123
02-18-2021,61,30,123
02-19-2021,60,30,123
02-20-2021,60,29,123
