date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-20-2020,13,13,14
12-21-2020,13,13,13
12-22-2020,11,11,11
12-23-2020,12,12,12
12-24-2020,12,12,13
12-25-2020,11,11,12
12-26-2020,11,11,11
12-27-2020,11,11,11
12-28-2020,13,13,13
12-29-2020,13,13,13
12-30-2020,16,16,16
12-31-2020,16,16,16
01-01-2021,16,16,17
01-02-2021,17,16,17
01-03-2021,17,16,18
01-04-2021,17,17,19
01-05-2021,18,17,19
01-06-2021,18,16,20
01-07-2021,19,17,21
01-08-2021,19,17,22
01-09-2021,20,17,25
01-10-2021,20,18,25
01-11-2021,22,18,27
01-12-2021,22,18,29
01-13-2021,24,18,30
01-14-2021,24,18,32
01-15-2021,26,19,34
01-16-2021,27,19,36
01-17-2021,29,22,38
01-18-2021,30,22,41
01-19-2021,31,23,43
01-20-2021,32,23,45
01-21-2021,33,24,48
01-22-2021,35,24,51
01-23-2021,36,25,54
01-24-2021,38,26,57
01-25-2021,40,27,60
01-26-2021,41,27,64
01-27-2021,43,28,68
01-28-2021,45,29,72
01-29-2021,46,29,76
01-30-2021,48,30,80
01-31-2021,50,31,84
02-01-2021,52,32,88
02-02-2021,54,33,93
02-03-2021,56,33,96
02-04-2021,58,34,101
02-05-2021,60,35,105
02-06-2021,62,36,109
02-07-2021,64,37,113
02-08-2021,66,37,117
02-09-2021,68,38,119
02-10-2021,70,39,122
02-11-2021,72,40,125
02-12-2021,74,41,128
02-13-2021,76,42,130
02-14-2021,78,42,131
02-15-2021,80,44,132
02-16-2021,81,44,134
02-17-2021,82,45,135
02-18-2021,83,45,135
02-19-2021,84,46,136
02-20-2021,85,47,136
