date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-22-2020,10,10,10
11-23-2020,9,9,9
11-24-2020,8,8,9
11-25-2020,11,10,11
11-26-2020,11,11,11
11-27-2020,13,12,13
11-28-2020,11,11,12
11-29-2020,12,12,12
11-30-2020,14,14,14
12-01-2020,16,16,16
12-02-2020,15,14,15
12-03-2020,18,18,18
12-04-2020,19,18,19
12-05-2020,19,19,20
12-06-2020,21,20,21
12-07-2020,22,21,22
12-08-2020,23,22,24
12-09-2020,24,23,26
12-10-2020,26,24,28
12-11-2020,28,25,34
12-12-2020,30,26,36
12-13-2020,32,27,39
12-14-2020,34,28,42
12-15-2020,37,29,46
12-16-2020,39,30,50
12-17-2020,43,32,55
12-18-2020,46,33,59
12-19-2020,50,38,65
12-20-2020,53,40,71
12-21-2020,57,42,78
12-22-2020,61,45,84
12-23-2020,65,47,91
12-24-2020,69,49,100
12-25-2020,74,52,108
12-26-2020,78,54,117
12-27-2020,84,57,127
12-28-2020,89,59,137
12-29-2020,95,62,147
12-30-2020,101,65,157
12-31-2020,107,68,169
01-01-2021,113,71,180
01-02-2021,119,74,192
01-03-2021,126,78,203
01-04-2021,133,81,215
01-05-2021,140,85,226
01-06-2021,147,88,237
01-07-2021,154,91,248
01-08-2021,161,95,258
01-09-2021,168,98,267
01-10-2021,175,102,275
01-11-2021,182,106,281
01-12-2021,188,110,287
01-13-2021,194,114,291
01-14-2021,200,117,294
01-15-2021,205,121,297
01-16-2021,210,124,295
01-17-2021,214,128,295
01-18-2021,218,131,295
01-19-2021,220,133,291
01-20-2021,222,136,287
01-21-2021,224,139,283
01-22-2021,224,142,279
01-23-2021,223,144,274
