date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-20-2020,81,78,83
12-21-2020,80,77,82
12-22-2020,67,65,70
12-23-2020,70,68,73
12-24-2020,64,63,66
12-25-2020,62,60,65
12-26-2020,62,60,64
12-27-2020,61,59,63
12-28-2020,60,59,63
12-29-2020,60,59,62
12-30-2020,65,64,67
12-31-2020,63,61,65
01-01-2021,61,59,63
01-02-2021,59,58,62
01-03-2021,58,56,61
01-04-2021,57,54,60
01-05-2021,56,52,60
01-06-2021,55,50,59
01-07-2021,53,48,58
01-08-2021,52,47,58
01-09-2021,52,45,63
01-10-2021,51,43,62
01-11-2021,51,42,63
01-12-2021,50,39,63
01-13-2021,50,38,63
01-14-2021,49,37,64
01-15-2021,50,38,64
01-16-2021,50,37,64
01-17-2021,50,38,65
01-18-2021,49,37,65
01-19-2021,49,36,65
01-20-2021,48,35,65
01-21-2021,48,35,66
01-22-2021,47,34,66
01-23-2021,47,33,67
01-24-2021,47,32,67
01-25-2021,46,32,69
01-26-2021,45,31,70
01-27-2021,45,30,71
01-28-2021,45,29,72
01-29-2021,45,29,72
01-30-2021,45,29,72
01-31-2021,44,28,73
02-01-2021,44,27,74
02-02-2021,44,26,74
02-03-2021,43,26,75
02-04-2021,43,26,76
02-05-2021,43,25,76
02-06-2021,42,25,77
02-07-2021,42,24,77
02-08-2021,42,24,78
02-09-2021,42,23,78
02-10-2021,41,23,78
02-11-2021,41,22,78
02-12-2021,41,22,78
02-13-2021,41,22,78
02-14-2021,39,21,78
02-15-2021,39,21,79
02-16-2021,38,20,79
02-17-2021,38,20,79
02-18-2021,38,19,79
02-19-2021,37,19,78
02-20-2021,37,18,78
