date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-29-2020,33,32,33
11-30-2020,36,35,36
12-01-2020,39,38,39
12-02-2020,37,37,38
12-03-2020,41,40,41
12-04-2020,41,41,42
12-05-2020,48,47,48
12-06-2020,54,54,55
12-07-2020,59,59,60
12-08-2020,63,62,63
12-09-2020,65,63,65
12-10-2020,68,67,68
12-11-2020,76,75,77
12-12-2020,79,79,81
12-13-2020,83,81,85
12-14-2020,87,85,90
12-15-2020,91,87,95
12-16-2020,94,90,100
12-17-2020,98,92,105
12-18-2020,102,95,110
12-19-2020,105,97,115
12-20-2020,109,98,121
12-21-2020,112,99,126
12-22-2020,115,100,131
12-23-2020,118,101,136
12-24-2020,120,100,141
12-25-2020,125,100,161
12-26-2020,127,99,166
12-27-2020,135,102,180
12-28-2020,138,103,186
12-29-2020,146,107,194
12-30-2020,150,109,202
12-31-2020,160,114,211
01-01-2021,164,115,219
01-02-2021,172,124,227
01-03-2021,177,126,235
01-04-2021,181,128,243
01-05-2021,186,130,249
01-06-2021,189,131,256
01-07-2021,193,132,261
01-08-2021,196,134,267
01-09-2021,199,136,270
01-10-2021,202,137,274
01-11-2021,204,138,276
01-12-2021,205,138,278
01-13-2021,207,138,280
01-14-2021,207,138,279
01-15-2021,207,139,279
01-16-2021,207,138,276
01-17-2021,206,137,274
01-18-2021,204,136,271
01-19-2021,202,135,267
01-20-2021,199,133,262
01-21-2021,196,132,257
01-22-2021,192,130,251
01-23-2021,189,127,246
01-24-2021,184,125,239
01-25-2021,180,122,233
01-26-2021,174,118,227
01-27-2021,169,114,220
01-28-2021,164,109,213
01-29-2021,159,105,206
01-30-2021,154,101,199
