date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-20-2020,25,24,26
12-21-2020,25,25,26
12-22-2020,27,27,27
12-23-2020,23,23,25
12-24-2020,24,24,24
12-25-2020,23,23,23
12-26-2020,22,22,23
12-27-2020,22,21,23
12-28-2020,22,20,23
12-29-2020,22,22,23
12-30-2020,24,23,25
12-31-2020,24,24,25
01-01-2021,25,24,25
01-02-2021,25,23,25
01-03-2021,25,23,25
01-04-2021,25,23,26
01-05-2021,25,23,27
01-06-2021,25,22,28
01-07-2021,25,22,28
01-08-2021,26,22,29
01-09-2021,26,22,33
01-10-2021,26,21,34
01-11-2021,28,23,35
01-12-2021,28,22,37
01-13-2021,30,23,39
01-14-2021,30,23,40
01-15-2021,31,24,42
01-16-2021,31,24,43
01-17-2021,35,25,44
01-18-2021,35,25,46
01-19-2021,35,25,48
01-20-2021,37,25,50
01-21-2021,37,25,52
01-22-2021,37,25,53
01-23-2021,38,25,57
01-24-2021,39,25,59
01-25-2021,39,25,61
01-26-2021,39,25,63
01-27-2021,39,25,65
01-28-2021,40,25,67
01-29-2021,40,25,69
01-30-2021,40,25,71
01-31-2021,41,25,73
02-01-2021,42,24,75
02-02-2021,42,23,77
02-03-2021,43,23,80
02-04-2021,43,23,82
02-05-2021,43,22,84
02-06-2021,43,22,87
02-07-2021,43,22,89
02-08-2021,43,22,90
02-09-2021,43,21,92
02-10-2021,44,21,94
02-11-2021,44,20,95
02-12-2021,43,20,97
02-13-2021,42,20,97
02-14-2021,42,19,99
02-15-2021,41,19,100
02-16-2021,40,18,102
02-17-2021,40,17,103
02-18-2021,39,17,103
02-19-2021,39,17,104
02-20-2021,38,16,103
