date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-06-2020,22,22,22
12-07-2020,24,23,24
12-08-2020,24,23,25
12-09-2020,27,26,27
12-10-2020,28,28,29
12-11-2020,25,24,25
12-12-2020,28,28,29
12-13-2020,30,29,30
12-14-2020,31,30,32
12-15-2020,33,32,33
12-16-2020,32,32,33
12-17-2020,32,32,33
12-18-2020,34,33,34
12-19-2020,34,34,34
12-20-2020,34,34,36
12-21-2020,34,34,36
12-22-2020,35,34,37
12-23-2020,35,34,38
12-24-2020,36,33,38
12-25-2020,36,33,43
12-26-2020,36,31,43
12-27-2020,37,30,45
12-28-2020,37,29,46
12-29-2020,38,29,47
12-30-2020,38,29,47
12-31-2020,39,29,47
01-01-2021,40,29,50
01-02-2021,40,31,50
01-03-2021,40,32,51
01-04-2021,41,32,54
01-05-2021,41,33,55
01-06-2021,42,33,56
01-07-2021,42,32,58
01-08-2021,42,32,59
01-09-2021,43,32,60
01-10-2021,44,31,62
01-11-2021,45,30,64
01-12-2021,46,30,64
01-13-2021,46,30,65
01-14-2021,47,30,66
01-15-2021,47,30,67
01-16-2021,48,30,68
01-17-2021,48,29,70
01-18-2021,48,29,71
01-19-2021,51,28,72
01-20-2021,51,28,73
01-21-2021,52,28,73
01-22-2021,52,27,76
01-23-2021,51,26,76
01-24-2021,51,26,78
01-25-2021,51,26,78
01-26-2021,51,26,78
01-27-2021,51,25,78
01-28-2021,51,25,78
01-29-2021,50,24,79
01-30-2021,51,24,79
01-31-2021,50,25,78
02-01-2021,49,25,80
02-02-2021,48,24,79
02-03-2021,48,24,80
02-04-2021,48,23,80
02-05-2021,48,23,79
02-06-2021,47,23,79
