date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-15-2020,94,93,96
11-16-2020,103,103,105
11-17-2020,107,105,108
11-18-2020,113,111,115
11-19-2020,116,112,118
11-20-2020,112,112,115
11-21-2020,109,109,111
11-22-2020,112,110,112
11-23-2020,108,105,108
11-24-2020,109,108,110
11-25-2020,95,94,97
11-26-2020,97,96,100
11-27-2020,101,98,105
11-28-2020,102,98,107
11-29-2020,104,98,108
11-30-2020,105,97,113
12-01-2020,105,96,114
12-02-2020,107,96,116
12-03-2020,107,94,119
12-04-2020,109,93,124
12-05-2020,109,92,126
12-06-2020,112,92,129
12-07-2020,113,91,132
12-08-2020,113,90,135
12-09-2020,115,89,139
12-10-2020,114,90,144
12-11-2020,120,90,159
12-12-2020,120,88,161
12-13-2020,125,89,172
12-14-2020,126,89,176
12-15-2020,133,88,182
12-16-2020,133,89,187
12-17-2020,139,93,193
12-18-2020,139,92,198
12-19-2020,146,97,204
12-20-2020,149,98,211
12-21-2020,150,97,216
12-22-2020,153,97,222
12-23-2020,158,97,228
12-24-2020,160,98,234
12-25-2020,162,97,241
12-26-2020,165,98,248
12-27-2020,167,97,253
12-28-2020,169,98,259
12-29-2020,172,98,266
12-30-2020,174,99,270
12-31-2020,177,98,275
01-01-2021,180,100,281
01-02-2021,183,100,286
01-03-2021,182,101,291
01-04-2021,183,101,295
01-05-2021,186,101,300
01-06-2021,188,101,303
01-07-2021,189,100,307
01-08-2021,190,100,311
01-09-2021,191,100,311
01-10-2021,192,99,314
01-11-2021,192,99,315
01-12-2021,194,99,317
01-13-2021,192,98,318
01-14-2021,192,98,318
01-15-2021,192,98,317
01-16-2021,191,98,318
