date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-20-2020,64,64,65
12-21-2020,66,65,67
12-22-2020,65,65,66
12-23-2020,62,61,64
12-24-2020,58,57,59
12-25-2020,60,59,62
12-26-2020,63,61,64
12-27-2020,66,65,68
12-28-2020,67,67,68
12-29-2020,70,68,70
12-30-2020,73,73,74
12-31-2020,73,72,74
01-01-2021,75,72,75
01-02-2021,74,71,75
01-03-2021,74,72,76
01-04-2021,73,70,78
01-05-2021,73,70,79
01-06-2021,73,69,79
01-07-2021,73,67,80
01-08-2021,74,66,82
01-09-2021,75,65,90
01-10-2021,75,64,91
01-11-2021,77,62,94
01-12-2021,77,61,96
01-13-2021,79,60,98
01-14-2021,79,59,98
01-15-2021,80,58,98
01-16-2021,79,56,99
01-17-2021,81,62,96
01-18-2021,80,61,96
01-19-2021,78,60,95
01-20-2021,77,59,95
01-21-2021,75,58,93
01-22-2021,75,56,91
01-23-2021,73,55,92
01-24-2021,72,53,89
01-25-2021,69,52,87
01-26-2021,67,51,84
01-27-2021,66,49,83
01-28-2021,64,48,81
01-29-2021,62,45,79
01-30-2021,61,44,77
01-31-2021,60,43,75
02-01-2021,58,41,72
02-02-2021,56,38,70
02-03-2021,54,37,69
02-04-2021,53,35,66
02-05-2021,50,34,62
02-06-2021,49,34,61
02-07-2021,47,32,59
02-08-2021,44,30,56
02-09-2021,43,30,55
02-10-2021,42,28,52
02-11-2021,40,28,49
02-12-2021,38,26,48
02-13-2021,37,25,47
02-14-2021,36,24,43
02-15-2021,33,24,42
02-16-2021,31,21,41
02-17-2021,30,21,39
02-18-2021,29,20,36
02-19-2021,27,19,36
02-20-2021,26,17,33
