date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-03-2021,14,14,14
01-04-2021,16,16,16
01-05-2021,16,16,16
01-06-2021,16,16,17
01-07-2021,17,17,17
01-08-2021,18,18,18
01-09-2021,18,18,18
01-10-2021,17,17,18
01-11-2021,17,17,17
01-12-2021,17,17,17
01-13-2021,14,14,14
01-14-2021,15,14,15
01-15-2021,15,15,16
01-16-2021,16,15,16
01-17-2021,16,15,17
01-18-2021,16,15,17
01-19-2021,16,15,18
01-20-2021,17,15,19
01-21-2021,17,15,19
01-22-2021,17,15,20
01-23-2021,18,15,20
01-24-2021,18,15,21
01-25-2021,18,15,22
01-26-2021,19,15,22
01-27-2021,19,14,23
01-28-2021,19,14,24
01-29-2021,19,14,24
01-30-2021,19,14,25
01-31-2021,19,14,25
02-01-2021,20,14,25
02-02-2021,20,14,26
02-03-2021,20,14,26
02-04-2021,20,14,26
02-05-2021,20,13,27
02-06-2021,20,13,27
02-07-2021,20,13,27
02-08-2021,20,13,27
02-09-2021,20,13,27
02-10-2021,20,13,28
02-11-2021,20,13,28
02-12-2021,20,13,28
02-13-2021,20,12,28
02-14-2021,20,12,28
02-15-2021,20,12,28
02-16-2021,20,12,29
02-17-2021,20,12,29
02-18-2021,20,12,29
02-19-2021,20,12,29
02-20-2021,20,12,29
02-21-2021,20,12,29
02-22-2021,20,11,29
02-23-2021,20,11,29
02-24-2021,20,11,28
02-25-2021,20,11,28
02-26-2021,20,11,28
02-27-2021,20,11,28
02-28-2021,20,11,28
03-01-2021,20,11,27
03-02-2021,19,11,27
03-03-2021,19,11,27
03-04-2021,19,10,26
03-05-2021,19,10,26
03-06-2021,19,10,26
