date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-03-2021,5,5,5
01-04-2021,5,4,5
01-05-2021,4,4,4
01-06-2021,4,4,4
01-07-2021,4,4,4
01-08-2021,4,4,4
01-09-2021,4,4,4
01-10-2021,5,5,5
01-11-2021,5,5,5
01-12-2021,5,5,5
01-13-2021,6,5,6
01-14-2021,5,5,6
01-15-2021,5,5,6
01-16-2021,5,5,6
01-17-2021,6,5,7
01-18-2021,6,5,7
01-19-2021,6,5,8
01-20-2021,7,5,9
01-21-2021,8,5,10
01-22-2021,7,5,11
01-23-2021,8,5,12
01-24-2021,8,5,12
01-25-2021,8,5,13
01-26-2021,8,5,13
01-27-2021,8,5,13
01-28-2021,8,5,13
01-29-2021,8,6,14
01-30-2021,8,6,14
01-31-2021,8,5,15
02-01-2021,8,5,15
02-02-2021,9,5,15
02-03-2021,9,5,15
02-04-2021,9,4,15
02-05-2021,9,4,15
02-06-2021,9,4,16
02-07-2021,8,4,16
02-08-2021,9,4,16
02-09-2021,9,4,16
02-10-2021,9,3,16
02-11-2021,8,3,16
02-12-2021,8,3,16
02-13-2021,8,3,16
02-14-2021,8,3,16
02-15-2021,8,3,16
02-16-2021,7,3,17
02-17-2021,7,3,17
02-18-2021,7,4,17
02-19-2021,7,4,17
02-20-2021,7,4,17
02-21-2021,7,4,17
02-22-2021,7,4,17
02-23-2021,7,4,19
02-24-2021,8,4,18
02-25-2021,8,4,18
02-26-2021,8,4,19
02-27-2021,8,4,19
02-28-2021,8,4,19
03-01-2021,8,4,19
03-02-2021,9,4,20
03-03-2021,9,4,20
03-04-2021,9,4,21
03-05-2021,9,4,22
03-06-2021,9,4,22
