date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-17-2021,47,45,48
01-18-2021,42,41,43
01-19-2021,41,41,43
01-20-2021,40,40,42
01-21-2021,40,39,41
01-22-2021,41,40,41
01-23-2021,41,40,43
01-24-2021,41,39,41
01-25-2021,37,37,38
01-26-2021,36,35,37
01-27-2021,34,33,34
01-28-2021,33,32,33
01-29-2021,32,31,33
01-30-2021,31,30,32
01-31-2021,30,29,31
02-01-2021,30,28,31
02-02-2021,29,26,30
02-03-2021,28,24,29
02-04-2021,26,23,29
02-05-2021,25,22,29
02-06-2021,24,21,27
02-07-2021,23,20,27
02-08-2021,23,18,26
02-09-2021,22,17,26
02-10-2021,21,16,25
02-11-2021,21,15,25
02-12-2021,19,14,24
02-13-2021,19,14,23
02-14-2021,18,13,23
02-15-2021,17,12,22
02-16-2021,16,12,22
02-17-2021,16,11,21
02-18-2021,16,10,21
02-19-2021,15,10,20
02-20-2021,15,9,20
02-21-2021,15,9,19
02-22-2021,14,9,19
02-23-2021,13,8,19
02-24-2021,13,7,19
02-25-2021,12,7,18
02-26-2021,12,6,18
02-27-2021,12,6,18
02-28-2021,11,6,18
03-01-2021,11,6,18
03-02-2021,11,5,17
03-03-2021,11,5,18
03-04-2021,11,5,18
03-05-2021,11,5,18
03-06-2021,10,5,18
03-07-2021,10,5,17
03-08-2021,10,5,17
03-09-2021,10,4,17
03-10-2021,10,4,17
03-11-2021,10,4,17
03-12-2021,10,4,17
03-13-2021,10,4,17
03-14-2021,10,4,17
03-15-2021,9,4,17
03-16-2021,9,4,17
03-17-2021,9,4,17
03-18-2021,9,4,18
03-19-2021,9,4,18
03-20-2021,9,3,19
