date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-17-2021,57,57,58
01-18-2021,52,52,53
01-19-2021,48,48,49
01-20-2021,49,48,50
01-21-2021,50,49,50
01-22-2021,50,50,51
01-23-2021,51,50,51
01-24-2021,50,49,50
01-25-2021,51,50,51
01-26-2021,55,55,56
01-27-2021,53,52,53
01-28-2021,51,50,52
01-29-2021,50,49,51
01-30-2021,49,47,50
01-31-2021,47,45,50
02-01-2021,46,43,48
02-02-2021,45,42,48
02-03-2021,43,40,47
02-04-2021,42,38,46
02-05-2021,40,36,45
02-06-2021,39,35,44
02-07-2021,38,33,43
02-08-2021,37,32,42
02-09-2021,35,30,41
02-10-2021,34,28,40
02-11-2021,32,27,39
02-12-2021,32,26,38
02-13-2021,30,24,37
02-14-2021,29,23,36
02-15-2021,28,22,36
02-16-2021,27,21,34
02-17-2021,27,20,33
02-18-2021,25,19,32
02-19-2021,25,18,31
02-20-2021,24,17,30
02-21-2021,23,16,29
02-22-2021,22,15,28
02-23-2021,21,14,28
02-24-2021,20,14,27
02-25-2021,19,13,26
02-26-2021,19,12,25
02-27-2021,18,12,24
02-28-2021,17,11,23
03-01-2021,17,11,23
03-02-2021,16,10,22
03-03-2021,15,10,21
03-04-2021,15,9,21
03-05-2021,14,8,20
03-06-2021,14,8,20
03-07-2021,13,8,18
03-08-2021,13,7,18
03-09-2021,12,7,18
03-10-2021,12,6,18
03-11-2021,12,6,16
03-12-2021,11,6,16
03-13-2021,11,6,16
03-14-2021,10,5,15
03-15-2021,10,5,15
03-16-2021,9,5,14
03-17-2021,9,5,14
03-18-2021,9,4,13
03-19-2021,8,4,13
03-20-2021,8,4,13
