date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
12-27-2020,24,23,24
12-28-2020,24,23,24
12-29-2020,25,24,25
12-30-2020,24,23,24
12-31-2020,23,23,24
01-01-2021,21,21,22
01-02-2021,23,23,24
01-03-2021,24,24,25
01-04-2021,23,23,24
01-05-2021,24,24,25
01-06-2021,26,25,26
01-07-2021,25,25,26
01-08-2021,25,24,26
01-09-2021,25,23,26
01-10-2021,25,22,27
01-11-2021,25,22,27
01-12-2021,25,21,27
01-13-2021,24,21,28
01-14-2021,24,20,28
01-15-2021,24,18,28
01-16-2021,23,18,29
01-17-2021,23,17,29
01-18-2021,23,16,29
01-19-2021,23,15,30
01-20-2021,23,15,30
01-21-2021,23,14,31
01-22-2021,22,13,31
01-23-2021,22,12,31
01-24-2021,21,12,31
01-25-2021,21,11,31
01-26-2021,21,11,31
01-27-2021,21,10,31
01-28-2021,20,9,31
01-29-2021,20,9,31
01-30-2021,19,9,31
01-31-2021,19,8,31
02-01-2021,19,7,31
02-02-2021,18,7,31
02-03-2021,18,7,31
02-04-2021,17,6,31
02-05-2021,17,6,31
02-06-2021,16,5,31
02-07-2021,16,5,31
02-08-2021,16,5,31
02-09-2021,16,5,31
02-10-2021,15,5,31
02-11-2021,14,4,31
02-12-2021,14,4,30
02-13-2021,13,4,30
02-14-2021,13,3,30
02-15-2021,13,3,30
02-16-2021,13,3,29
02-17-2021,12,3,29
02-18-2021,12,2,29
02-19-2021,11,2,28
02-20-2021,11,2,28
02-21-2021,10,2,28
02-22-2021,10,2,28
02-23-2021,10,2,27
02-24-2021,10,2,27
02-25-2021,9,2,27
02-26-2021,9,2,26
02-27-2021,8,2,26
