date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-03-2021,24,24,25
01-04-2021,25,25,26
01-05-2021,29,28,30
01-06-2021,30,29,31
01-07-2021,30,30,31
01-08-2021,32,31,33
01-09-2021,32,32,32
01-10-2021,32,32,33
01-11-2021,31,31,32
01-12-2021,32,32,32
01-13-2021,32,31,32
01-14-2021,32,31,33
01-15-2021,33,31,33
01-16-2021,32,31,33
01-17-2021,32,31,34
01-18-2021,32,31,34
01-19-2021,32,30,34
01-20-2021,32,30,35
01-21-2021,32,30,35
01-22-2021,32,29,35
01-23-2021,32,28,36
01-24-2021,32,27,36
01-25-2021,31,27,36
01-26-2021,31,26,36
01-27-2021,31,25,37
01-28-2021,31,24,37
01-29-2021,30,23,37
01-30-2021,30,23,37
01-31-2021,30,23,38
02-01-2021,30,22,38
02-02-2021,30,21,38
02-03-2021,30,21,38
02-04-2021,29,20,38
02-05-2021,29,20,39
02-06-2021,29,19,39
02-07-2021,29,19,39
02-08-2021,28,19,39
02-09-2021,28,18,39
02-10-2021,28,18,39
02-11-2021,28,18,39
02-12-2021,28,17,39
02-13-2021,28,17,40
02-14-2021,28,16,40
02-15-2021,28,16,40
02-16-2021,28,16,40
02-17-2021,28,16,41
02-18-2021,28,16,41
02-19-2021,28,15,41
02-20-2021,28,15,42
02-21-2021,28,15,42
02-22-2021,28,15,42
02-23-2021,28,14,42
02-24-2021,28,14,43
02-25-2021,28,14,43
02-26-2021,28,14,43
02-27-2021,28,14,43
02-28-2021,28,14,44
03-01-2021,28,14,44
03-02-2021,28,14,44
03-03-2021,28,14,45
03-04-2021,28,14,45
03-05-2021,28,13,45
03-06-2021,28,13,45
