date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-24-2021,15,15,15
01-25-2021,16,16,16
01-26-2021,15,15,16
01-27-2021,16,15,17
01-28-2021,17,16,19
01-29-2021,16,15,17
01-30-2021,17,16,17
01-31-2021,16,16,16
02-01-2021,14,14,14
02-02-2021,15,14,15
02-03-2021,12,12,13
02-04-2021,13,12,14
02-05-2021,13,11,14
02-06-2021,12,10,14
02-07-2021,12,10,12
02-08-2021,11,10,12
02-09-2021,10,10,12
02-10-2021,10,10,12
02-11-2021,10,10,12
02-12-2021,10,8,12
02-13-2021,10,8,12
02-14-2021,10,8,13
02-15-2021,10,7,13
02-16-2021,10,7,13
02-17-2021,10,7,13
02-18-2021,10,7,12
02-19-2021,10,6,12
02-20-2021,9,5,11
02-21-2021,8,5,11
02-22-2021,8,5,11
02-23-2021,8,4,11
02-24-2021,8,4,11
02-25-2021,7,4,12
02-26-2021,6,4,12
02-27-2021,6,4,12
02-28-2021,6,4,12
03-01-2021,6,4,13
03-02-2021,6,3,13
03-03-2021,6,3,13
03-04-2021,6,3,14
03-05-2021,6,3,14
03-06-2021,6,3,14
03-07-2021,6,3,14
03-08-2021,7,3,14
03-09-2021,7,3,14
03-10-2021,7,3,14
03-11-2021,7,3,14
03-12-2021,7,3,14
03-13-2021,7,3,15
03-14-2021,7,2,15
03-15-2021,6,2,15
03-16-2021,7,2,15
03-17-2021,7,2,15
03-18-2021,7,2,16
03-19-2021,7,2,16
03-20-2021,7,2,17
03-21-2021,8,2,17
03-22-2021,9,2,18
03-23-2021,9,2,19
03-24-2021,9,2,19
03-25-2021,9,2,19
03-26-2021,9,2,19
03-27-2021,9,2,21
