region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,83.79,672,661,683,83.67,83.98,672 [661 - 683],83.79% [83.67% - 83.98%],320,310,336,02-02-2021,projected
2,AL- DOTHAN,84.89,142,140,145,84.74,85.05,142 [140 - 145],84.89% [84.74% - 85.05%],65,63,67,02-02-2021,projected
5,AL- HUNTSVILLE,85.0,203,198,206,84.79,85.27,203 [198 - 206],85.0% [84.79% - 85.27%],94,90,99,02-02-2021,projected
6,AL- MOBILE,84.69,286,281,292,84.52,84.8,286 [281 - 292],84.69% [84.52% - 84.8%],134,129,137,02-02-2021,projected
7,AL- MONTGOMERY,85.56,179,176,182,85.24,85.82,179 [176 - 182],85.56% [85.24% - 85.82%],86,81,90,02-02-2021,projected
9,AL- TUSCALOOSA,84.91,107,105,108,84.61,84.91,107 [105 - 108],84.91% [84.61% - 84.91%],49,46,49,02-02-2021,projected
11,AZ- MESA,93.23,549,539,559,92.73,93.84,549 [539 - 559],93.23% [92.73% - 93.84%],262,252,274,02-02-2021,projected
12,AZ- PHOENIX,87.82,1229,1207,1253,87.49,88.17,1229 [1207 - 1253],87.82% [87.49% - 88.17%],592,567,619,02-02-2021,projected
14,AZ- SUN CITY,85.43,91,89,93,85.19,85.68,91 [89 - 93],85.43% [85.19% - 85.68%],44,42,46,02-02-2021,projected
15,AZ- TUCSON,86.7,350,343,357,86.38,87.05,350 [343 - 357],86.7% [86.38% - 87.05%],169,161,178,02-02-2021,projected
16,AR- FORT SMITH,84.22,110,108,114,83.83,84.45,110 [108 - 114],84.22% [83.83% - 84.45%],54,49,57,02-02-2021,projected
18,AR- JONESBORO,82.32,40,38,42,82.21,82.32,40 [38 - 42],82.32% [82.21% - 82.32%],21,20,21,02-02-2021,projected
19,AR- LITTLE ROCK,83.03,380,373,388,82.88,83.21,380 [373 - 388],83.03% [82.88% - 83.21%],175,166,185,02-02-2021,projected
21,AR- SPRINGDALE,86.15,140,136,142,85.77,86.43,140 [136 - 142],86.15% [85.77% - 86.43%],65,61,68,02-02-2021,projected
22,AR- TEXARKANA,86.12,132,127,136,85.0,87.04,132 [127 - 136],86.12% [85.0% - 87.04%],60,49,69,02-02-2021,projected
23,CA- ORANGE CO.,83.19,450,442,458,83.06,83.37,450 [442 - 458],83.19% [83.06% - 83.37%],244,234,258,02-02-2021,projected
25,CA- BAKERSFIELD,83.15,234,229,239,82.99,83.29,234 [229 - 239],83.15% [82.99% - 83.29%],114,108,119,02-02-2021,projected
31,CA- CHICO,82.34,29,28,30,82.19,82.34,29 [28 - 30],82.34% [82.19% - 82.34%],15,14,15,02-02-2021,projected
33,CA- CONTRA COSTA CO.,83.05,126,123,129,82.85,83.2,126 [123 - 129],83.05% [82.85% - 83.2%],61,57,64,02-02-2021,projected
43,CA- FRESNO,84.47,210,206,214,84.25,84.69,210 [206 - 214],84.47% [84.25% - 84.69%],102,97,107,02-02-2021,projected
