date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,26,11,31
07-20-2020,26,12,31
07-21-2020,26,13,32
07-22-2020,26,13,32
07-23-2020,27,14,32
07-24-2020,27,15,33
07-25-2020,27,15,34
07-26-2020,28,16,34
07-27-2020,28,16,35
07-28-2020,28,17,35
07-29-2020,27,17,35
07-30-2020,27,17,35
07-31-2020,26,17,34
08-01-2020,25,16,32
08-02-2020,24,15,30
08-03-2020,22,15,28
08-04-2020,21,14,27
08-05-2020,20,14,26
08-06-2020,20,13,25
08-07-2020,19,12,24
08-08-2020,18,12,23
08-09-2020,17,11,22
08-10-2020,17,11,21
08-11-2020,17,11,21
08-12-2020,16,10,20
08-13-2020,15,10,19
08-14-2020,15,9,19
08-15-2020,14,9,18
08-16-2020,14,8,17
08-17-2020,14,8,17
08-18-2020,13,8,16
08-19-2020,13,7,16
08-20-2020,12,7,15
08-21-2020,12,7,15
08-22-2020,12,6,14
08-23-2020,11,6,14
08-24-2020,11,5,13
08-25-2020,10,5,13
08-26-2020,10,5,13
08-27-2020,9,5,12
08-28-2020,9,5,12
08-29-2020,9,4,11
08-30-2020,9,4,11
08-31-2020,8,4,11
09-01-2020,8,4,10
09-02-2020,8,4,10
09-03-2020,7,4,10
09-04-2020,7,3,10
09-05-2020,7,3,9
09-06-2020,6,3,9
09-07-2020,6,3,9
09-08-2020,6,3,9
09-09-2020,6,3,8
09-10-2020,5,3,8
09-11-2020,5,2,8
09-12-2020,5,2,8
