date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,18,6,44
07-20-2020,19,6,46
07-21-2020,19,6,47
07-22-2020,20,7,49
07-23-2020,20,7,50
07-24-2020,21,7,52
07-25-2020,22,7,53
07-26-2020,23,8,53
07-27-2020,24,8,54
07-28-2020,24,8,54
07-29-2020,24,8,55
07-30-2020,24,8,54
07-31-2020,24,8,53
08-01-2020,22,7,51
08-02-2020,22,7,51
08-03-2020,21,7,50
08-04-2020,21,7,49
08-05-2020,21,7,49
08-06-2020,21,7,48
08-07-2020,21,7,48
08-08-2020,21,7,48
08-09-2020,22,7,48
08-10-2020,21,6,47
08-11-2020,21,6,47
08-12-2020,21,6,47
08-13-2020,21,6,47
08-14-2020,21,6,47
08-15-2020,21,6,47
08-16-2020,21,6,46
08-17-2020,21,6,47
08-18-2020,21,6,47
08-19-2020,21,6,47
08-20-2020,22,6,47
08-21-2020,22,6,47
08-22-2020,22,6,47
08-23-2020,22,6,47
08-24-2020,22,6,48
08-25-2020,22,7,47
08-26-2020,22,7,48
08-27-2020,22,7,47
08-28-2020,23,7,47
08-29-2020,22,7,47
08-30-2020,22,7,47
08-31-2020,22,7,48
09-01-2020,22,7,48
09-02-2020,23,7,48
09-03-2020,23,7,48
09-04-2020,23,7,47
09-05-2020,23,7,48
09-06-2020,23,7,48
09-07-2020,23,7,47
09-08-2020,23,7,48
09-09-2020,24,7,48
09-10-2020,24,7,48
09-11-2020,24,7,48
09-12-2020,24,8,48
