date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,24,4,96
07-20-2020,24,4,100
07-21-2020,24,4,102
07-22-2020,25,4,104
07-23-2020,25,4,107
07-24-2020,25,4,110
07-25-2020,26,5,113
07-26-2020,26,5,116
07-27-2020,28,5,120
07-28-2020,28,5,122
07-29-2020,30,5,125
07-30-2020,30,5,128
07-31-2020,31,5,132
08-01-2020,33,5,136
08-02-2020,33,5,139
08-03-2020,35,6,141
08-04-2020,35,6,144
08-05-2020,36,6,147
08-06-2020,38,6,150
08-07-2020,39,6,152
08-08-2020,39,6,156
08-09-2020,41,6,160
08-10-2020,41,6,162
08-11-2020,43,6,165
08-12-2020,44,6,168
08-13-2020,44,7,171
08-14-2020,46,7,173
08-15-2020,47,7,174
08-16-2020,48,7,176
08-17-2020,49,7,178
08-18-2020,50,8,181
08-19-2020,51,8,182
08-20-2020,52,8,184
08-21-2020,53,8,186
08-22-2020,53,8,188
08-23-2020,54,9,190
08-24-2020,56,9,191
08-25-2020,57,9,192
08-26-2020,60,9,194
08-27-2020,61,10,195
08-28-2020,64,11,195
08-29-2020,65,11,195
08-30-2020,68,11,196
08-31-2020,69,11,196
09-01-2020,70,11,196
09-02-2020,72,12,195
09-03-2020,73,12,195
09-04-2020,74,13,195
09-05-2020,75,14,196
09-06-2020,77,14,197
09-07-2020,78,14,197
09-08-2020,78,15,198
09-09-2020,79,15,198
09-10-2020,79,16,197
09-11-2020,81,16,196
09-12-2020,81,17,195
