date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,3407,3266,3595
09-21-2020,3412,3287,3611
09-22-2020,3400,3327,3596
09-23-2020,3480,3408,3646
09-24-2020,3488,3432,3670
09-25-2020,3517,3459,3683
09-26-2020,3318,3256,3476
09-27-2020,3378,3311,3541
09-28-2020,3339,3285,3493
09-29-2020,3358,3307,3515
09-30-2020,3363,3307,3514
10-01-2020,3433,3371,3593
10-02-2020,3422,3356,3594
10-03-2020,3422,3363,3626
10-04-2020,3431,3333,3725
10-05-2020,3454,3300,3815
10-06-2020,3487,3248,3935
10-07-2020,3497,3200,4053
10-08-2020,3490,3103,4188
10-09-2020,3496,3028,4320
10-10-2020,3499,2940,4460
10-11-2020,3528,2925,4550
10-12-2020,3565,2910,4662
10-13-2020,3592,2883,4774
10-14-2020,3625,2857,4935
10-15-2020,3646,2852,5064
10-16-2020,3664,2811,5221
10-17-2020,3709,2778,5379
10-18-2020,3726,2746,5535
10-19-2020,3751,2722,5689
10-20-2020,3782,2685,5865
10-21-2020,3802,2663,6054
10-22-2020,3837,2644,6249
10-23-2020,3863,2621,6429
10-24-2020,3901,2594,6622
10-25-2020,3912,2557,6822
10-26-2020,3955,2523,7030
10-27-2020,3969,2494,7223
10-28-2020,3990,2475,7412
10-29-2020,4010,2456,7634
10-30-2020,4032,2424,7837
10-31-2020,4041,2387,8043
11-01-2020,4071,2353,8245
11-02-2020,4092,2328,8435
11-03-2020,4237,2335,9100
11-04-2020,4253,2315,9294
11-05-2020,4426,2340,9957
11-06-2020,4433,2313,10159
11-07-2020,4656,2358,10794
11-08-2020,4674,2332,11041
11-09-2020,4891,2415,11631
11-10-2020,4905,2384,11905
11-11-2020,5112,2517,12445
11-12-2020,5143,2497,12748
11-13-2020,5167,2470,13073
11-14-2020,5199,2460,13379
11-15-2020,5234,2432,13690
11-16-2020,5268,2423,14003
11-17-2020,5273,2417,14319
11-18-2020,5314,2396,14633
11-19-2020,5343,2372,14882
11-20-2020,5368,2349,15172
11-21-2020,5389,2332,15434
