HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,88.67,727,705,760,87.02,90.69,727 [705 - 760],88.67% [87.02% - 90.69%],732,593,903,09-08-2020
2,AL- DOTHAN,85.62,70,68,72,84.44,85.95,70 [68 - 72],85.62% [84.44% - 85.95%],74,59,79,09-08-2020
5,AL- HUNTSVILLE,85.12,92,89,99,84.15,86.81,92 [89 - 99],85.12% [84.15% - 86.81%],96,78,128,09-08-2020
6,AL- MOBILE,82.98,82,80,84,82.52,83.22,82 [80 - 84],82.98% [82.52% - 83.22%],85,72,92,09-08-2020
7,AL- MONTGOMERY,85.68,85,83,87,84.98,86.66,85 [83 - 87],85.68% [84.98% - 86.66%],87,77,103,09-08-2020
9,AL- TUSCALOOSA,87.96,76,73,79,85.91,89.72,76 [73 - 79],87.96% [85.91% - 89.72%],79,59,97,09-08-2020
11,AZ- MESA,83.7,69,68,72,83.13,84.44,69 [68 - 72],83.7% [83.13% - 84.44%],73,62,88,09-08-2020
12,AZ- PHOENIX,82.13,157,152,163,81.73,82.55,157 [152 - 163],82.13% [81.73% - 82.55%],161,131,193,09-08-2020
14,AZ- SUN CITY,81.23,7,7,7,80.99,81.48,7 [7 - 7],81.23% [80.99% - 81.48%],9,8,12,09-08-2020
15,AZ- TUCSON,81.77,44,43,46,81.43,81.9,44 [43 - 46],81.77% [81.43% - 81.9%],44,36,48,09-08-2020
16,AR- FORT SMITH,82.28,23,23,26,82.11,83.04,23 [23 - 26],82.28% [82.11% - 83.04%],29,27,39,09-08-2020
18,AR- JONESBORO,84.8,41,40,43,83.76,85.75,41 [40 - 43],84.8% [83.76% - 85.75%],43,34,52,09-08-2020
19,AR- LITTLE ROCK,82.61,149,145,156,82.1,83.34,149 [145 - 156],82.61% [82.1% - 83.34%],150,121,193,09-08-2020
21,AR- SPRINGDALE,93.03,135,129,151,89.08,101.19,135 [129 - 151],93.03% [89.08% - 101.19%],137,96,224,09-08-2020
22,AR- TEXARKANA,82.89,24,24,26,82.24,83.57,24 [24 - 26],82.89% [82.24% - 83.57%],28,22,35,09-08-2020
23,CA- ORANGE CO.,82.89,216,211,220,82.55,83.18,216 [211 - 220],82.89% [82.55% - 83.18%],221,195,243,09-08-2020
25,CA- BAKERSFIELD,82.97,105,102,108,82.52,83.29,105 [102 - 108],82.97% [82.52% - 83.29%],107,91,119,09-08-2020
31,CA- CHICO,96.38,101,98,105,92.81,99.53,101 [98 - 105],96.38% [92.81% - 99.53%],104,82,125,09-08-2020
33,CA- CONTRA COSTA CO.,83.29,62,61,64,82.55,83.64,62 [61 - 64],83.29% [82.55% - 83.64%],65,51,73,09-08-2020
43,CA- FRESNO,88.82,195,189,200,87.23,89.99,195 [189 - 200],88.82% [87.23% - 89.99%],201,165,228,09-08-2020
56,CA- LOS ANGELES,82.69,663,644,679,82.27,83.11,663 [644 - 679],82.69% [82.27% - 83.11%],666,562,771,09-08-2020
58,CA- MODESTO,86.89,116,113,119,85.82,87.5,116 [113 - 119],86.89% [85.82% - 87.5%],118,100,129,09-08-2020
62,CA- NAPA,83.19,14,14,14,82.58,83.09,14 [14 - 14],83.19% [82.58% - 83.09%],18,15,18,09-08-2020
65,CA- ALAMEDA CO.,83.36,113,110,114,82.87,83.67,113 [110 - 114],83.36% [82.87% - 83.67%],113,97,124,09-08-2020
69,CA- PALM SPR/RANCHO MIR.,82.09,19,19,20,81.71,82.28,19 [19 - 20],82.09% [81.71% - 82.28%],21,18,24,09-08-2020
73,CA- REDDING,80.68,6,6,7,80.37,81.02,6 [6 - 7],80.68% [80.37% - 81.02%],7,4,11,09-08-2020
77,CA- SACRAMENTO,85.5,259,249,265,84.31,86.25,259 [249 - 265],85.5% [84.31% - 86.25%],263,206,299,09-08-2020
78,CA- SALINAS,89.41,70,69,72,88.2,90.47,70 [69 - 72],89.41% [88.2% - 90.47%],74,65,83,09-08-2020
79,CA- SAN BERNARDINO,83.8,217,211,221,83.22,84.2,217 [211 - 221],83.8% [83.22% - 84.2%],219,186,243,09-08-2020
80,CA- SAN DIEGO,84.17,290,281,301,83.38,85.05,290 [281 - 301],84.17% [83.38% - 85.05%],293,238,355,09-08-2020
81,CA- SAN FRANCISCO,81.82,91,89,93,81.54,82.11,91 [89 - 93],81.82% [81.54% - 82.11%],92,78,107,09-08-2020
82,CA- SAN JOSE,85.48,163,160,166,84.86,86.05,163 [160 - 166],85.48% [84.86% - 86.05%],165,147,183,09-08-2020
83,CA- SAN LUIS OBISPO,84.01,14,14,14,83.95,83.95,14 [14 - 14],84.01% [83.95% - 83.95%],18,18,18,09-08-2020
85,CA- SAN MATEO CO.,82.35,63,61,64,81.93,82.63,63 [61 - 64],82.35% [81.93% - 82.63%],63,52,71,09-08-2020
86,CA- SANTA BARBARA,83.51,28,28,28,83.0,83.42,28 [28 - 28],83.51% [83.0% - 83.42%],33,29,33,09-08-2020
87,CA- SANTA CRUZ,86.38,21,21,22,85.29,88.08,21 [21 - 22],86.38% [85.29% - 88.08%],22,19,29,09-08-2020
89,CA- SANTA ROSA,83.51,63,62,64,83.01,83.82,63 [62 - 64],83.51% [83.01% - 83.82%],65,56,71,09-08-2020
91,CA- STOCKTON,90.54,112,109,114,89.13,91.76,112 [109 - 114],90.54% [89.13% - 91.76%],112,97,125,09-08-2020
96,CA- VENTURA,83.89,56,55,57,83.24,84.32,56 [55 - 57],83.89% [83.24% - 84.32%],61,51,68,09-08-2020
101,CO- BOULDER,85.48,21,21,22,84.63,86.95,21 [21 - 22],85.48% [84.63% - 86.95%],26,22,33,09-08-2020
102,CO- COLORADO SPRINGS,82.54,21,21,23,81.64,83.48,21 [21 - 23],82.54% [81.64% - 83.48%],26,17,36,09-08-2020
